11.11.2011	9:55:51
5,781	6,160690E-14
5,813	6,065503E-14
5,844	5,753275E-14
5,875	5,537656E-14
5,906	5,627271E-14
5,938	5,978333E-14
5,969	6,322085E-14
6,000	6,356270E-14
6,031	5,989733E-14
6,063	5,418125E-14
6,094	4,964707E-14
6,125	4,860517E-14
6,156	5,153952E-14
6,188	5,762942E-14
6,219	6,541122E-14
6,250	7,329801E-14
6,281	8,042979E-14
6,313	8,676447E-14
6,344	9,212777E-14
6,375	9,608302E-14
6,406	9,868666E-14
6,438	1,004853E-13
6,469	1,020790E-13
6,500	1,041631E-13
6,531	1,072710E-13
6,563	1,112156E-13
6,594	1,153481E-13
6,625	1,189684E-13
6,656	1,211334E-13
6,688	1,210334E-13
6,719	1,191679E-13
6,750	1,174628E-13
6,781	1,177605E-13
6,813	1,202025E-13
6,844	1,227731E-13
6,875	1,228556E-13
6,906	1,199498E-13
6,938	1,163486E-13
6,969	1,147103E-13
7,000	1,155640E-13
7,031	1,172844E-13
7,063	1,179941E-13
7,094	1,171887E-13
7,125	1,157994E-13
7,156	1,152290E-13
7,188	1,162106E-13
7,219	1,183745E-13
7,250	1,208758E-13
7,281	1,229127E-13
7,313	1,234403E-13
7,344	1,212796E-13
7,375	1,160811E-13
7,406	1,088795E-13
7,438	1,016871E-13
7,469	9,662337E-14
7,500	9,476290E-14
7,531	9,545118E-14
7,563	9,713268E-14
7,594	9,875111E-14
7,625	1,002551E-13
7,656	1,020135E-13
7,688	1,036081E-13
7,719	1,038087E-13
7,750	1,022554E-13
7,781	9,977087E-14
7,813	9,677153E-14
7,844	9,319844E-14
7,875	9,000121E-14
7,906	8,893248E-14
7,938	9,013821E-14
7,969	9,121801E-14
8,000	9,019243E-14
8,031	8,787607E-14
8,063	8,581763E-14
8,094	8,424680E-14
8,125	8,304844E-14
8,156	8,236077E-14
8,188	8,182353E-14
8,219	8,088063E-14
8,250	7,938652E-14
8,281	7,686309E-14
8,313	7,221714E-14
8,344	6,534578E-14
8,375	5,852153E-14
8,406	5,479613E-14
8,438	5,450737E-14
8,469	5,492450E-14
8,500	5,373628E-14
8,531	5,115837E-14
8,563	4,890518E-14
8,594	4,839526E-14
8,625	4,947779E-14
8,656	5,054052E-14
8,688	5,012873E-14
8,719	4,809688E-14
8,750	4,535118E-14
8,781	4,322639E-14
8,813	4,256905E-14
8,844	4,269056E-14
8,875	4,210967E-14
8,906	4,065196E-14
8,938	3,954585E-14
8,969	3,938330E-14
9,000	3,926767E-14
9,031	3,828820E-14
9,063	3,689801E-14
9,094	3,632676E-14
9,125	3,721470E-14
9,156	3,922302E-14
9,188	4,184449E-14
9,219	4,523735E-14
9,250	4,953946E-14
9,281	5,328059E-14
9,313	5,394313E-14
9,344	5,091837E-14
9,375	4,652370E-14
9,406	4,338825E-14
9,438	4,211272E-14
9,469	4,178073E-14
9,500	4,137445E-14
9,531	4,049047E-14
9,563	3,956249E-14
9,594	3,938313E-14
9,625	4,019993E-14
9,656	4,148716E-14
9,688	4,245875E-14
9,719	4,249292E-14
9,750	4,121241E-14
9,781	3,874072E-14
9,813	3,619218E-14
9,844	3,517428E-14
9,875	3,626428E-14
9,906	3,844201E-14
9,938	4,025478E-14
9,969	4,125715E-14
10,000	4,196142E-14
10,031	4,264147E-14
10,063	4,312959E-14
10,094	4,365633E-14
10,125	4,465931E-14
10,156	4,586379E-14
10,188	4,674185E-14
10,219	4,754222E-14
10,250	4,891288E-14
10,281	5,104843E-14
10,313	5,341586E-14
10,344	5,471145E-14
10,375	5,379867E-14
10,406	5,154632E-14
10,438	5,069372E-14
10,469	5,273110E-14
10,500	5,574233E-14
10,531	5,644648E-14
10,563	5,379490E-14
10,594	4,961070E-14
10,625	4,619109E-14
10,656	4,421632E-14
10,688	4,286375E-14
10,719	4,154263E-14
10,750	4,108050E-14
10,781	4,270974E-14
10,813	4,750680E-14
10,844	5,971654E-14
10,875	9,101963E-14
10,906	1,593602E-13
10,938	2,789898E-13
10,969	4,477682E-13
11,000	6,463812E-13
11,031	8,517249E-13
11,063	1,048053E-12
11,094	1,227015E-12
11,125	1,384147E-12
11,156	1,518063E-12
11,188	1,630439E-12
11,219	1,724403E-12
11,250	1,802860E-12
11,281	1,868629E-12
11,313	1,924716E-12
11,344	1,973011E-12
11,375	2,013411E-12
11,406	2,045335E-12
11,438	2,069696E-12
11,469	2,089089E-12
11,500	2,106429E-12
11,531	2,122784E-12
11,563	2,136517E-12
11,594	2,145399E-12
11,625	2,148853E-12
11,656	2,147571E-12
11,688	2,141839E-12
11,719	2,130784E-12
11,750	2,112842E-12
11,781	2,087049E-12
11,813	2,055684E-12
11,844	2,026504E-12
11,875	2,010270E-12
11,906	2,014407E-12
11,938	2,039162E-12
11,969	2,078866E-12
12,000	2,125240E-12
12,031	2,169556E-12
12,063	2,204110E-12
12,094	2,224121E-12
12,125	2,228179E-12
12,156	2,216217E-12
12,188	2,187179E-12
12,219	2,137470E-12
12,250	2,059643E-12
12,281	1,943969E-12
12,313	1,787597E-12
12,344	1,607324E-12
12,375	1,440171E-12
12,406	1,324563E-12
12,438	1,278424E-12
12,469	1,295405E-12
12,500	1,359474E-12
12,531	1,460046E-12
12,563	1,596288E-12
12,594	1,776106E-12
12,625	2,018773E-12
12,656	2,368029E-12
12,688	2,939972E-12
12,719	4,091779E-12
12,750	6,885698E-12
12,781	1,384727E-11
12,813	2,914128E-11
12,844	5,669544E-11
12,875	9,692996E-11
12,906	1,457371E-10
12,938	1,971461E-10
12,969	2,463298E-10
13,000	2,904103E-10
13,031	3,281469E-10
13,063	3,596554E-10
13,094	3,858875E-10
13,125	4,079040E-10
13,156	4,265060E-10
13,188	4,422273E-10
13,219	4,553889E-10
13,250	4,661841E-10
13,281	4,748051E-10
13,313	4,815055E-10
13,344	4,865638E-10
13,375	4,902680E-10
13,406	4,929654E-10
13,438	4,950361E-10
13,469	4,967521E-10
13,500	4,981626E-10
13,531	4,990833E-10
13,563	4,991744E-10
13,594	4,980760E-10
13,625	4,955362E-10
13,656	4,914469E-10
13,688	4,857701E-10
13,719	4,784716E-10
13,750	4,696215E-10
13,781	4,595706E-10
13,813	4,489251E-10
13,844	4,382839E-10
13,875	4,280376E-10
13,906	4,184011E-10
13,938	4,094758E-10
13,969	4,011870E-10
14,000	3,931851E-10
14,031	3,848359E-10
14,063	3,753412E-10
14,094	3,639481E-10
14,125	3,501073E-10
14,156	3,333843E-10
14,188	3,130779E-10
14,219	2,878130E-10
14,250	2,555592E-10
14,281	2,147804E-10
14,313	1,668255E-10
14,344	1,174527E-10
14,375	7,481452E-11
14,406	4,476758E-11
14,438	2,778268E-11
14,469	2,013325E-11
14,500	1,737136E-11
14,531	1,656212E-11
14,563	1,639329E-11
14,594	1,646844E-11
14,625	1,684319E-11
14,656	1,798788E-11
14,688	2,093189E-11
14,719	2,708887E-11
14,750	3,740845E-11
14,781	5,145433E-11
14,813	6,751855E-11
14,844	8,370394E-11
14,875	9,878254E-11
14,906	1,122515E-10
14,938	1,240068E-10
14,969	1,341107E-10
15,000	1,427071E-10
15,031	1,499650E-10
15,063	1,560326E-10
15,094	1,610391E-10
15,125	1,651134E-10
15,156	1,683702E-10
15,188	1,708762E-10
15,219	1,726452E-10
15,250	1,736682E-10
15,281	1,739561E-10
15,313	1,736185E-10
15,344	1,729443E-10
15,375	1,723345E-10
15,406	1,720673E-10
15,438	1,721310E-10
15,469	1,722946E-10
15,500	1,722982E-10
15,531	1,719685E-10
15,563	1,712402E-10
15,594	1,701904E-10
15,625	1,691682E-10
15,656	1,689550E-10
15,688	1,706385E-10
15,719	1,749785E-10
15,750	1,817734E-10
15,781	1,899800E-10
15,813	1,983902E-10
15,844	2,061172E-10
15,875	2,127037E-10
15,906	2,180408E-10
15,938	2,221873E-10
15,969	2,251994E-10
16,000	2,270605E-10
16,031	2,277017E-10
16,063	2,270625E-10
16,094	2,251247E-10
16,125	2,218532E-10
16,156	2,170799E-10
16,188	2,104121E-10
16,219	2,012169E-10
16,250	1,888703E-10
16,281	1,735058E-10
16,313	1,567833E-10
16,344	1,415399E-10
16,375	1,301921E-10
16,406	1,233636E-10
16,438	1,199899E-10
16,469	1,184817E-10
16,500	1,176967E-10
16,531	1,172231E-10
16,563	1,174676E-10
16,594	1,201357E-10
16,625	1,287781E-10
16,656	1,478410E-10
16,688	1,796414E-10
16,719	2,221323E-10
16,750	2,701237E-10
16,781	3,181104E-10
16,813	3,619358E-10
16,844	3,992945E-10
16,875	4,297656E-10
16,906	4,542992E-10
16,938	4,742707E-10
16,969	4,907125E-10
17,000	5,041161E-10
17,031	5,146309E-10
17,063	5,223487E-10
17,094	5,274778E-10
17,125	5,302758E-10
17,156	5,308541E-10
17,188	5,290859E-10
17,219	5,246618E-10
17,250	5,173412E-10
17,281	5,075321E-10
17,313	4,967401E-10
17,344	4,870116E-10
17,375	4,796399E-10
17,406	4,745269E-10
17,438	4,706974E-10
17,469	4,671339E-10
17,500	4,631610E-10
17,531	4,584099E-10
17,563	4,526941E-10
17,594	4,458985E-10
17,625	4,378988E-10
17,656	4,285951E-10
17,688	4,180737E-10
17,719	4,067798E-10
17,750	3,954393E-10
17,781	3,846186E-10
17,813	3,743767E-10
17,844	3,644302E-10
17,875	3,545674E-10
17,906	3,447952E-10
17,938	3,351261E-10
17,969	3,253549E-10
18,000	3,150955E-10
18,031	3,039354E-10
18,063	2,915442E-10
18,094	2,777029E-10
18,125	2,621496E-10
18,156	2,442791E-10
18,188	2,229350E-10
18,219	1,963910E-10
18,250	1,630233E-10
18,281	1,234828E-10
18,313	8,268520E-11
18,344	4,793245E-11
18,375	2,403970E-11
18,406	1,093559E-11
18,438	5,642737E-12
18,469	5,583827E-12
18,500	1,037825E-11
18,531	2,133734E-11
18,563	3,936062E-11
18,594	6,328835E-11
18,625	9,022035E-11
18,656	1,169556E-10
18,688	1,411086E-10
18,719	1,615670E-10
18,750	1,783387E-10
18,781	1,919513E-10
18,813	2,029338E-10
18,844	2,117012E-10
18,875	2,186333E-10
18,906	2,240939E-10
18,938	2,283869E-10
18,969	2,317413E-10
19,000	2,343211E-10
19,031	2,362135E-10
19,063	2,374351E-10
19,094	2,379889E-10
19,125	2,379287E-10
19,156	2,373819E-10
19,188	2,365224E-10
19,219	2,355033E-10
19,250	2,343829E-10
19,281	2,331086E-10
19,313	2,315825E-10
19,344	2,297329E-10
19,375	2,275279E-10
19,406	2,249667E-10
19,438	2,220702E-10
19,469	2,188508E-10
19,500	2,152768E-10
19,531	2,112585E-10
19,563	2,066781E-10
19,594	2,014773E-10
19,625	1,957673E-10
19,656	1,898604E-10
19,688	1,841453E-10
19,719	1,788647E-10
19,750	1,739872E-10
19,781	1,692984E-10
19,813	1,645994E-10
19,844	1,598189E-10
19,875	1,549648E-10
19,906	1,500273E-10
19,938	1,449439E-10
19,969	1,395970E-10
20,000	1,338312E-10
20,031	1,274968E-10
20,063	1,204409E-10
20,094	1,124471E-10
20,125	1,031984E-10
20,156	9,222242E-11
20,188	7,885257E-11
20,219	6,269148E-11
20,250	4,472576E-11
20,281	2,771219E-11
20,313	1,458713E-11
20,344	6,441741E-12
20,375	2,350088E-12
20,406	6,740212E-13
20,438	1,213483E-13
20,469	-1,072161E-14
20,500	-1,355200E-14
20,531	1,720085E-14
20,563	5,532202E-14
20,594	9,303828E-14
20,625	1,267387E-13
20,656	1,550583E-13
20,688	1,780450E-13
20,719	1,961093E-13
20,750	2,100379E-13
20,781	2,210730E-13
20,813	2,303264E-13
20,844	2,382106E-13
20,875	2,445972E-13
20,906	2,494986E-13
20,938	2,533379E-13
20,969	2,567014E-13
21,000	2,599551E-13
21,031	2,626485E-13
21,063	2,637035E-13
21,094	2,629341E-13
21,125	2,617289E-13
21,156	2,618166E-13
21,188	2,637949E-13
21,219	2,665304E-13
21,250	2,678230E-13
21,281	2,662550E-13
21,313	2,624628E-13
21,344	2,582321E-13
21,375	2,546810E-13
21,406	2,518184E-13
21,438	2,492471E-13
21,469	2,464132E-13
21,500	2,426842E-13
21,531	2,380550E-13
21,563	2,333196E-13
21,594	2,290924E-13
21,625	2,249043E-13
21,656	2,193601E-13
21,688	2,113955E-13
21,719	2,016272E-13
21,750	1,920893E-13
21,781	1,842456E-13
21,813	1,777825E-13
21,844	1,717833E-13
21,875	1,662961E-13
21,906	1,618579E-13
21,938	1,580878E-13
21,969	1,538746E-13
22,000	1,486656E-13
22,031	1,427924E-13
22,063	1,365950E-13
22,094	1,295271E-13
22,125	1,204096E-13
22,156	1,086578E-13
22,188	9,479806E-14
22,219	7,978969E-14
22,250	6,473836E-14
22,281	5,118487E-14
22,313	4,077843E-14
22,344	3,483699E-14
22,375	3,432123E-14
22,406	3,955035E-14
22,438	4,971144E-14
22,469	6,258879E-14
22,500	7,494590E-14
22,531	8,427275E-14
22,563	9,071024E-14
22,594	9,645914E-14
22,625	1,031577E-13
22,656	1,104872E-13
22,688	1,167972E-13
22,719	1,206413E-13
22,750	1,224905E-13
22,781	1,245288E-13
22,813	1,280203E-13
22,844	1,319110E-13
22,875	1,341555E-13
22,906	1,334070E-13
22,938	1,298201E-13
22,969	1,251170E-13
23,000	1,216893E-13
23,031	1,207877E-13
23,063	1,217310E-13
23,094	1,232050E-13
23,125	1,242892E-13
23,156	1,242552E-13
23,188	1,230294E-13
23,219	1,219052E-13
23,250	1,232214E-13
23,281	1,307538E-13
23,313	1,502243E-13
23,344	1,856313E-13
23,375	2,340549E-13
23,406	2,872583E-13
23,438	3,382302E-13
23,469	3,839352E-13
23,500	4,238402E-13
23,531	4,583034E-13
23,563	4,877645E-13
23,594	5,127591E-13
23,625	5,342342E-13
23,656	5,530128E-13
23,688	5,692228E-13
23,719	5,827262E-13
23,750	5,937541E-13
23,781	6,031822E-13
23,813	6,123854E-13
23,844	6,220696E-13
23,875	6,307480E-13
23,906	6,354870E-13
23,938	6,351326E-13
23,969	6,318885E-13
24,000	6,289519E-13
24,031	6,273455E-13
24,063	6,254568E-13
24,094	6,213949E-13
24,125	6,151998E-13
24,156	6,087965E-13
24,188	6,064051E-13
24,219	6,177439E-13
24,250	6,601912E-13
24,281	7,532776E-13
24,313	9,061465E-13
24,344	1,109757E-12
24,375	1,341755E-12
24,406	1,577572E-12
24,438	1,798634E-12
24,469	1,994862E-12
24,500	2,163058E-12
24,531	2,304300E-12
24,563	2,422190E-12
24,594	2,521583E-12
24,625	2,607145E-12
24,656	2,682174E-12
24,688	2,748306E-12
24,719	2,805928E-12
24,750	2,855025E-12
24,781	2,896229E-12
24,813	2,930614E-12
24,844	2,958134E-12
24,875	2,977268E-12
24,906	2,986759E-12
24,938	2,987628E-12
24,969	2,983410E-12
25,000	2,977611E-12
25,031	2,970876E-12
25,063	2,962087E-12
25,094	2,951495E-12
25,125	2,941496E-12
25,156	2,938161E-12
25,188	2,957034E-12
25,219	3,025496E-12
25,250	3,171544E-12
25,281	3,405125E-12
25,313	3,710551E-12
25,344	4,056055E-12
25,375	4,407978E-12
25,406	4,739244E-12
25,438	5,033164E-12
25,469	5,284280E-12
25,500	5,495954E-12
25,531	5,677050E-12
25,563	5,839286E-12
25,594	5,995252E-12
25,625	6,158017E-12
25,656	6,341316E-12
25,688	6,558380E-12
25,719	6,821124E-12
25,750	7,142959E-12
25,781	7,543698E-12
25,813	8,054867E-12
25,844	8,730519E-12
25,875	9,655411E-12
25,906	1,092708E-11
25,938	1,263948E-11
25,969	1,494172E-11
26,000	1,818843E-11
26,031	2,330164E-11
26,063	3,306383E-11
26,094	5,574037E-11
26,125	1,106558E-10
26,156	2,290927E-10
26,188	4,423162E-10
26,219	7,636403E-10
26,250	1,184140E-09
26,281	1,683379E-09
26,313	2,234512E-09
26,344	2,799901E-09
26,375	3,336838E-09
26,406	3,815404E-09
26,438	4,227914E-09
26,469	4,582571E-09
26,500	4,891988E-09
26,531	5,165758E-09
26,563	5,408903E-09
26,594	5,624013E-09
26,625	5,813587E-09
26,656	5,980257E-09
26,688	6,125693E-09
26,719	6,250587E-09
26,750	6,355614E-09
26,781	6,441771E-09
26,813	6,509936E-09
26,844	6,560559E-09
26,875	6,593867E-09
26,906	6,610209E-09
26,938	6,610669E-09
26,969	6,598351E-09
27,000	6,579215E-09
27,031	6,560422E-09
27,063	6,546306E-09
27,094	6,535260E-09
27,125	6,521038E-09
27,156	6,497453E-09
27,188	6,461731E-09
27,219	6,414349E-09
27,250	6,357302E-09
27,281	6,292303E-09
27,313	6,219571E-09
27,344	6,138076E-09
27,375	6,046565E-09
27,406	5,943955E-09
27,438	5,829253E-09
27,469	5,701838E-09
27,500	5,562317E-09
27,531	5,414047E-09
27,563	5,263963E-09
27,594	5,120349E-09
27,625	4,988267E-09
27,656	4,866737E-09
27,688	4,750420E-09
27,719	4,633967E-09
27,750	4,514639E-09
27,781	4,391379E-09
27,813	4,262834E-09
27,844	4,127037E-09
27,875	3,982418E-09
27,906	3,828744E-09
27,938	3,667117E-09
27,969	3,497436E-09
28,000	3,314372E-09
28,031	3,107431E-09
28,063	2,867129E-09
28,094	2,591596E-09
28,125	2,283560E-09
28,156	1,937841E-09
28,188	1,544355E-09
28,219	1,119481E-09
28,250	7,225117E-10
28,281	4,177509E-10
28,313	2,258120E-10
28,344	1,235804E-10
28,375	7,608045E-11
28,406	5,661058E-11
28,438	4,932062E-11
28,469	4,635458E-11
28,500	4,464643E-11
28,531	4,332406E-11
28,563	4,221448E-11
28,594	4,125583E-11
28,625	4,036491E-11
28,656	3,946677E-11
28,688	3,853079E-11
28,719	3,755872E-11
28,750	3,655050E-11
28,781	3,548826E-11
28,813	3,434870E-11
28,844	3,312631E-11
28,875	3,184665E-11
28,906	3,055081E-11
28,938	2,924702E-11
28,969	2,787822E-11
29,000	2,635215E-11
29,031	2,459999E-11
29,063	2,261087E-11
29,094	2,040948E-11
29,125	1,796712E-11
29,156	1,517307E-11
29,188	1,201851E-11
29,219	8,824416E-12
29,250	6,131691E-12
29,281	4,291940E-12
29,313	3,263452E-12
29,344	2,787804E-12
29,375	2,618930E-12
29,406	2,595631E-12
29,438	2,628746E-12
29,469	2,680237E-12
29,500	2,743815E-12
29,531	2,826689E-12
29,563	2,936546E-12
29,594	3,077054E-12
29,625	3,252780E-12
29,656	3,478894E-12
29,688	3,786252E-12
29,719	4,219020E-12
29,750	4,835174E-12
29,781	5,733118E-12
29,813	7,150571E-12
29,844	9,788263E-12
29,875	1,574426E-11
29,906	3,019700E-11
29,938	6,227106E-11
29,969	1,222138E-10
30,000	2,153943E-10
30,031	3,385985E-10
30,063	4,815583E-10
30,094	6,305065E-10
30,125	7,715711E-10
30,156	8,947934E-10
30,188	9,970400E-10
30,219	1,081011E-09
30,250	1,151544E-09
30,281	1,212627E-09
30,313	1,266510E-09
30,344	1,314213E-09
30,375	1,356197E-09
30,406	1,392612E-09
30,438	1,423531E-09
30,469	1,449390E-09
30,500	1,470931E-09
30,531	1,488679E-09
30,563	1,502884E-09
30,594	1,513846E-09
30,625	1,521862E-09
30,656	1,526909E-09
30,688	1,528719E-09
30,719	1,527243E-09
30,750	1,522955E-09
30,781	1,516902E-09
30,813	1,510558E-09
30,844	1,505248E-09
30,875	1,501298E-09
30,906	1,497816E-09
30,938	1,493411E-09
30,969	1,486959E-09
31,000	1,477903E-09
31,031	1,466354E-09
31,063	1,452868E-09
31,094	1,437841E-09
31,125	1,421244E-09
31,156	1,402893E-09
31,188	1,382649E-09
31,219	1,360363E-09
31,250	1,335842E-09
31,281	1,309002E-09
31,313	1,279978E-09
31,344	1,248943E-09
31,375	1,216193E-09
31,406	1,182644E-09
31,438	1,149915E-09
31,469	1,119661E-09
31,500	1,092682E-09
31,531	1,068318E-09
31,563	1,044704E-09
31,594	1,020021E-09
31,625	9,937146E-10
31,656	9,664570E-10
31,688	9,389420E-10
31,719	9,109724E-10
31,750	8,817431E-10
31,781	8,506063E-10
31,813	8,175110E-10
31,844	7,831055E-10
31,875	7,481740E-10
31,906	7,124124E-10
31,938	6,739358E-10
31,969	6,303419E-10
32,000	5,804402E-10
32,031	5,248641E-10
32,063	4,641467E-10
32,094	3,961620E-10
32,125	3,179620E-10
32,156	2,326182E-10
32,188	1,520934E-10
32,219	8,930940E-11
32,250	4,852815E-11
32,281	2,561315E-11
32,313	1,423193E-11
32,344	9,362570E-12
32,375	7,668215E-12
32,406	7,233080E-12
32,438	7,185278E-12
32,469	7,222260E-12
32,500	7,264627E-12
32,531	7,296001E-12
32,563	7,310961E-12
32,594	7,306158E-12
32,625	7,282927E-12
32,656	7,246845E-12
32,688	7,204054E-12
32,719	7,159467E-12
32,750	7,116704E-12
32,781	7,077030E-12
32,813	7,038686E-12
32,844	6,997862E-12
32,875	6,949350E-12
32,906	6,887657E-12
32,938	6,810379E-12
32,969	6,719612E-12
33,000	6,619122E-12
33,031	6,511105E-12
33,063	6,394000E-12
33,094	6,262320E-12
33,125	6,111701E-12
33,156	5,946275E-12
33,188	5,778958E-12
33,219	5,621601E-12
33,250	5,476080E-12
33,281	5,336269E-12
33,313	5,195868E-12
33,344	5,053472E-12
33,375	4,913386E-12
33,406	4,783363E-12
33,438	4,669618E-12
33,469	4,571571E-12
33,500	4,481396E-12
33,531	4,389572E-12
33,563	4,291257E-12
33,594	4,188720E-12
33,625	4,090263E-12
33,656	4,010607E-12
33,688	3,976620E-12
33,719	4,031088E-12
33,750	4,220264E-12
33,781	4,569112E-12
33,813	5,067225E-12
33,844	5,671521E-12
33,875	6,314733E-12
33,906	6,921006E-12
33,938	7,429366E-12
33,969	7,811187E-12
34,000	8,071736E-12
34,031	8,234885E-12
34,063	8,319049E-12
34,094	8,325915E-12
34,125	8,258504E-12
34,156	8,149193E-12
34,188	8,054044E-12
34,219	8,012022E-12
34,250	8,022756E-12
34,281	8,065382E-12
34,313	8,121465E-12
34,344	8,179136E-12
34,375	8,230707E-12
34,406	8,271808E-12
34,438	8,300655E-12
34,469	8,317709E-12
34,500	8,324449E-12
34,531	8,320451E-12
34,563	8,302875E-12
34,594	8,271067E-12
34,625	8,231417E-12
34,656	8,196081E-12
34,688	8,176459E-12
34,719	8,177297E-12
34,750	8,195230E-12
34,781	8,222082E-12
34,813	8,249641E-12
34,844	8,271796E-12
34,875	8,284393E-12
34,906	8,285261E-12
34,938	8,273677E-12
34,969	8,248496E-12
35,000	8,207691E-12
35,031	8,150580E-12
35,063	8,079557E-12
35,094	7,998256E-12
35,125	7,907746E-12
35,156	7,804603E-12
35,188	7,683224E-12
35,219	7,541134E-12
35,250	7,382616E-12
35,281	7,217703E-12
35,313	7,058300E-12
35,344	6,913877E-12
35,375	6,788316E-12
35,406	6,678746E-12
35,438	6,576069E-12
35,469	6,468462E-12
35,500	6,348441E-12
35,531	6,218308E-12
35,563	6,088218E-12
35,594	5,970155E-12
35,625	5,875222E-12
35,656	5,813260E-12
35,688	5,789905E-12
35,719	5,803785E-12
35,750	5,847723E-12
35,781	5,910171E-12
35,813	5,973292E-12
35,844	6,013497E-12
35,875	6,008729E-12
35,906	5,945990E-12
35,938	5,825345E-12
35,969	5,659201E-12
36,000	5,459726E-12
36,031	5,222091E-12
36,063	4,929835E-12
36,094	4,587819E-12
36,125	4,244442E-12
36,156	3,964633E-12
36,188	3,779468E-12
36,219	3,674109E-12
36,250	3,618242E-12
36,281	3,590618E-12
36,313	3,579065E-12
