240001 1333.91 0 0.698351 0 0 2791.42
240001 1334.25 0 0.692124 0 0 3200.44
240001 1334.59 0 0.694018 0 0 3355.03
240001 1334.94 0 0.696892 0 0 3652.34
240001 1335.28 0 0.689397 0 0 5321.98
240001 1335.63 0 0.682948 0 0 9013.88
240001 1335.97 0 0.692943 0 0 10039.6
240001 1336.32 0 0.703482 0 0 5953.37
240001 1336.66 0 0.69289 0 0 6276.69
240001 1337.01 0 0.680633 0 0 8551.96
240001 1337.35 0 0.688703 0 0 5927.26
240001 1337.69 0 0.696257 0 0 3637.19
240001 1338.04 0 0.686729 0 0 2950.85
240001 1338.39 0 0.68137 0 0 3424.3
240001 1338.73 0 0.693849 0 0 3158.27
240001 1339.08 0 0.701958 0 0 2591.47
240001 1339.42 0 0.692119 0 0 3472.04
240001 1339.77 0 0.686289 0 0 6515.18
240001 1340.11 0 0.694437 0 0 7259.97
240001 1340.46 0 0.695378 0 0 5167.69
240001 1340.81 0 0.684308 0 0 4764.93
240001 1341.15 0 0.682457 0 0 5256.85
240001 1341.5 0 0.693456 0 0 5226.86
240001 1341.85 0 0.696453 0 0 4394.34
240001 1342.2 0 0.688871 0 0 5218.08
240001 1342.54 0 0.689813 0 0 7895.18
240001 1342.89 0 0.698928 0 0 8204.62
240001 1343.24 0 0.697083 0 0 5836.11
240001 1343.59 0 0.687863 0 0 5301.9
240001 1343.94 0 0.690398 0 0 5003.95
240001 1344.28 0 0.699032 0 0 3644.98
240001 1344.63 0 0.694369 0 0 3098.5
240001 1344.98 0 0.683609 0 0 4914.91
240001 1345.33 0 0.685871 0 0 6657.95
240001 1345.68 0 0.692373 0 0 4708.63
240001 1346.03 0 0.686295 0 0 4916.71
240001 1346.38 0 0.676933 0 0 8129.67
240001 1346.73 0 0.681808 0 0 9227.87
240001 1347.08 0 0.691165 0 0 7166.68
240001 1347.43 0 0.687207 0 0 5959.75
240001 1347.78 0 0.681565 0 0 8755.33
240001 1348.13 0 0.690334 0 0 11454.7
240001 1348.48 0 0.69735 0 0 4639.9
240001 1348.83 0 0.688651 0 0 3545.45
240001 1349.18 0 0.682856 0 0 5724.4
240001 1349.53 0 0.692819 0 0 5794.91
240001 1349.88 0 0.698194 0 0 3083.1
240001 1350.24 0 0.685572 0 0 2990
240001 1350.59 0 0.677427 0 0 4107.32
240001 1350.94 0 0.685501 0 0 3351.97
240001 1351.29 0 0.689421 0 0 2658.43
240001 1351.64 0 0.679048 0 0 3959.93
240001 1352 0 0.676011 0 0 5872.89
240001 1352.35 0 0.688524 0 0 4770.37
240001 1352.7 0 0.694158 0 0 3067.86
240001 1353.05 0 0.686818 0 0 3764.48
240001 1353.41 0 0.687756 0 0 5578.74
240001 1353.76 0 0.69935 0 0 3951.7
240001 1354.11 0 0.698631 0 0 3073.45
240001 1354.47 0 0.687374 0 0 4923.51
240001 1354.82 0 0.687943 0 0 8143.31
240001 1355.18 0 0.695227 0 0 5829.93
240001 1355.53 0 0.689739 0 0 4880.28
