-19.6613	-4.58E-05
-19.6433	-4.43E-05
-19.6217	-4.38E-05
-19.5968	-4.32E-05
-19.5718	-4.3E-05
-19.5502	-4.32E-05
-19.5218	-4.3E-05
-19.5002	-4.28E-05
-19.4752	-4.28E-05
-19.4502	-4.3E-05
-19.4253	-4.26E-05
-19.4003	-4.26E-05
-19.3753	-4.26E-05
-19.3503	-4.24E-05
-19.3253	-4.26E-05
-19.3002	-4.28E-05
-19.2752	-4.3E-05
-19.2503	-4.26E-05
-19.2253	-4.24E-05
-19.2003	-4.24E-05
-19.1753	-4.24E-05
-19.1503	-4.26E-05
-19.1253	-4.26E-05
-19.1003	-4.24E-05
-19.0753	-4.26E-05
-19.0503	-4.24E-05
-19.0253	-4.26E-05
-19.0003	-4.24E-05
-18.9753	-4.24E-05
-18.9503	-4.22E-05
-18.9253	-4.24E-05
-18.9003	-4.26E-05
-18.8753	-4.22E-05
-18.8399	-4.39E-05
-18.8252	-4.28E-05
-18.8003	-4.26E-05
-18.7753	-4.24E-05
-18.7503	-4.24E-05
-18.7253	-4.22E-05
-18.7003	-4.24E-05
-18.6753	-4.24E-05
-18.6503	-4.22E-05
-18.6253	-4.2E-05
-18.6003	-4.2E-05
-18.5753	-4.22E-05
-18.5503	-4.2E-05
-18.5253	-4.2E-05
-18.5003	-4.24E-05
-18.4753	-4.22E-05
-18.4503	-4.2E-05
-18.4253	-4.19E-05
-18.4003	-4.2E-05
-18.3753	-4.2E-05
-18.3503	-4.2E-05
-18.3253	-4.2E-05
-18.3003	-4.2E-05
-18.2753	-4.2E-05
-18.2503	-4.19E-05
-18.2254	-4.17E-05
-18.2036	-4.19E-05
-18.1753	-4.19E-05
-18.1503	-4.2E-05
-18.1253	-4.19E-05
-18.1003	-4.2E-05
-18.0754	-4.17E-05
-18.0503	-4.22E-05
-18.0286	-4.19E-05
-18.0003	-4.19E-05
-17.9787	-4.17E-05
-17.9504	-4.15E-05
-17.9253	-4.2E-05
-17.9004	-4.17E-05
-17.8754	-4.17E-05
-17.8504	-4.17E-05
-17.8287	-4.15E-05
-17.8004	-4.17E-05
-17.7754	-4.13E-05
-17.7537	-4.17E-05
-17.7254	-4.17E-05
-17.7004	-4.17E-05
-17.6754	-4.15E-05
-17.6537	-4.13E-05
-17.6254	-4.15E-05
-17.6037	-4.17E-05
-17.5787	-4.15E-05
-17.5537	-4.13E-05
-17.5254	-4.17E-05
-17.5004	-4.15E-05
-17.4754	-4.13E-05
-17.4504	-4.13E-05
-17.4254	-4.13E-05
-17.4037	-4.15E-05
-17.3754	-4.13E-05
-17.3537	-4.13E-05
-17.3254	-4.11E-05
-17.3004	-4.17E-05
-17.2754	-4.15E-05
-17.247	-4.17E-05
-17.2287	-4.15E-05
-17.2037	-4.11E-05
-17.1787	-4.13E-05
