!
!  Ascii export file generated by ESP.EXE Version 7.0
!  ELECTROSTATIC PROBE data system (HIDEN ANALYTICAL)
!
!
!  2201 Data points.
!
-14,8457;-8,6E-05
-14,8173;-8,62E-05
-14,7959;-8,49E-05
-14,7673;-8,68E-05
-14,7425;-8,41E-05
-14,7274;-8,77E-05
-14,6925;-8,47E-05
-14,6739;-8,83E-05
-14,6493;-8,41E-05
-14,6141;-8,43E-05
-14,5957;-8,6E-05
-14,5604;-8,7E-05
-14,5423;-8,68E-05
-14,5173;-8,6E-05
-14,4923;-8,62E-05
-14,4673;-8,6E-05
-14,4457;-8,68E-05
-14,4206;-8,75E-05
-14,3891;-8,41E-05
-14,3705;-8,81E-05
-14,3491;-8,6E-05
-14,3175;-8,43E-05
-14,2955;-8,79E-05
-14,2707;-8,62E-05
-14,2422;-8,7E-05
-14,2207;-8,64E-05
-14,1957;-8,66E-05
-14,1741;-8,66E-05
-14,1458;-8,58E-05
-14,1176;-8,36E-05
-14,0991;-8,68E-05
-14,0708;-8,51E-05
-14,0424;-8,55E-05
-14,0106;-8,57E-05
-13,9957;-8,62E-05
-13,9708;-8,58E-05
-13,9422;-8,77E-05
-13,921;-8,34E-05
-13,8925;-8,43E-05
-13,8673;-8,62E-05
-13,8492;-8,58E-05
-13,8211;-8,26E-05
-13,7891;-8,47E-05
-13,7673;-8,64E-05
-13,746;-8,38E-05
-13,7206;-8,77E-05
-13,6991;-8,62E-05
-13,6708;-8,51E-05
-13,639;-8,53E-05
-13,6205;-8,81E-05
-13,5958;-8,58E-05
-13,5675;-8,43E-05
-13,5459;-8,43E-05
-13,5173;-8,6E-05
-13,4956;-8,72E-05
-13,4709;-8,49E-05
-13,4457;-8,66E-05
-13,4208;-8,57E-05
-13,3961;-8,3E-05
-13,3709;-8,43E-05
-13,349;-8,74E-05
-13,3207;-8,62E-05
-13,2992;-8,57E-05
-13,2675;-8,45E-05
-13,2456;-8,74E-05
-13,2208;-8,55E-05
-13,1991;-8,62E-05
-13,1711;-8,3E-05
-13,1457;-8,64E-05
-13,121;-8,34E-05
-13,0958;-8,58E-05
-13,0706;-8,74E-05
-13,0493;-8,49E-05
-13,0175;-8,43E-05
-12,9924;-8,51E-05
-12,971;-8,39E-05
-12,939;-8,57E-05
-12,921;-8,34E-05
-12,8925;-8,43E-05
-12,8672;-8,7E-05
-12,8458;-8,58E-05
-12,8241;-8,68E-05
-12,7956;-8,74E-05
-12,7742;-8,55E-05
-12,7424;-8,55E-05
-12,7241;-8,6E-05
-12,6924;-8,57E-05
-12,6743;-8,49E-05
-12,6393;-8,22E-05
-12,614;-8,58E-05
-12,5991;-8,66E-05
-12,5709;-8,43E-05
-12,5426;-8,36E-05
-12,5208;-8,58E-05
-12,4957;-8,62E-05
-12,4708;-8,51E-05
-12,439;-8,51E-05
-12,4103;-8,87E-05
-12,3922;-8,75E-05
-12,3742;-8,58E-05
-12,3459;-8,49E-05
-12,3173;-8,66E-05
-12,2958;-8,53E-05
-12,2677;-8,3E-05
-12,2458;-8,57E-05
-12,2207;-8,62E-05
-12,1959;-8,47E-05
-12,1675;-8,47E-05
-12,1457;-8,6E-05
-12,131;-8,58E-05
-12,096;-8,32E-05
-12,0606;-8,53E-05
-12,049;-8,74E-05
-12,0208;-8,51E-05
-11,9958;-8,53E-05
-11,9708;-8,51E-05
-11,9425;-8,41E-05
-11,9274;-8,74E-05
-11,8995;-8,28E-05
-11,864;-8,53E-05
-11,8424;-8,58E-05
-11,8208;-8,58E-05
-11,8026;-8,53E-05
-11,7673;-8,6E-05
-11,7425;-8,41E-05
-11,7275;-8,64E-05
-11,6991;-8,66E-05
-11,671;-8,39E-05
-11,6423;-8,6E-05
-11,6172;-8,7E-05
-11,5958;-8,55E-05
-11,5707;-8,62E-05
-11,5457;-8,66E-05
-11,5207;-8,62E-05
-11,4958;-8,55E-05
-11,4675;-8,45E-05
-11,4389;-8,62E-05
-11,4206;-8,7E-05
-11,3991;-8,6E-05
-11,3741;-8,64E-05
-11,3424;-8,55E-05
-11,3277;-8,45E-05
-11,2925;-8,45E-05
-11,2707;-8,6E-05
-11,2457;-8,62E-05
-11,2209;-8,47E-05
-11,1957;-8,64E-05
-11,1742;-8,55E-05
-11,1425;-8,41E-05
-11,1142;-8,38E-05
-11,0921;-8,79E-05
-11,0775;-8,6E-05
-11,0459;-8,45E-05
-11,0141;-8,43E-05
-10,9957;-8,6E-05
-10,9741;-8,68E-05
-10,9422;-8,7E-05
-10,9176;-8,36E-05
-10,8889;-8,62E-05
-10,8707;-8,66E-05
-10,8492;-8,57E-05
-10,8208;-8,55E-05
-10,7923;-8,6E-05
-10,7775;-8,66E-05
-10,7425;-8,43E-05
-10,7206;-8,72E-05
-10,6992;-8,53E-05
-10,664;-8,51E-05
-10,646;-8,38E-05
-10,6143;-8,3E-05
-10,5958;-8,58E-05
-10,5641;-8,49E-05
-10,5458;-8,57E-05
-10,5176;-8,39E-05
-10,4959;-8,49E-05
-10,4709;-8,41E-05
-10,4425;-8,43E-05
-10,4174;-8,57E-05
-10,3923;-8,6E-05
-10,3708;-8,57E-05
-10,3491;-8,64E-05
-10,3175;-8,49E-05
-10,2892;-8,39E-05
-10,264;-8,58E-05
-10,2389;-8,62E-05
-10,2173;-8,64E-05
-10,196;-8,39E-05
-10,1675;-8,49E-05
-10,1423;-8,62E-05
-10,1176;-8,32E-05
-10,0925;-8,47E-05
-10,0639;-8,62E-05
-10,049;-8,77E-05
-10,0208;-8,58E-05
-9,99585;-8,49E-05
-9,9709;-8,45E-05
-9,94585;-8,49E-05
-9,91732;-8,62E-05
-9,89236;-8,58E-05
-9,87081;-8,53E-05
-9,84274;-8,22E-05
-9,81076;-8,39E-05
-9,79252;-8,43E-05
-9,76416;-8,39E-05
-9,74254;-8,41E-05
-9,71419;-8,36E-05
-9,69576;-8,58E-05
-9,67096;-8,39E-05
-9,64585;-8,49E-05
-9,62085;-8,49E-05
-9,59234;-8,6E-05
-9,57092;-8,43E-05
-9,53907;-8,47E-05
-9,52076;-8,58E-05
-9,4959;-8,45E-05
-9,46745;-8,49E-05
-9,44236;-8,58E-05
-9,42074;-8,6E-05
-9,39603;-8,32E-05
-9,36059;-8,55E-05
-9,33923;-8,32E-05
-9,31783;-8,13E-05
-9,28574;-8,41E-05
-9,26737;-8,57E-05
-9,24594;-8,41E-05
-9,20728;-8,47E-05
-9,1857;-8,45E-05
-9,17061;-8,72E-05
-9,1461;-8,26E-05
-9,10712;-8,62E-05
-9,09905;-8,68E-05
-9,06083;-8,32E-05
-9,04256;-8,39E-05
-9,01399;-8,55E-05
-8,9891;-8,45E-05
-8,97077;-8,57E-05
-8,94257;-8,38E-05
-8,92096;-8,39E-05
-8,89274;-8,22E-05
-8,87079;-8,55E-05
-8,84254;-8,41E-05
-8,81752;-8,43E-05
-8,78901;-8,53E-05
-8,77399;-8,74E-05
-8,74579;-8,55E-05
-8,71741;-8,53E-05
-8,68572;-8,43E-05
-8,67058;-8,75E-05
-8,64596;-8,39E-05
-8,61437;-8,19E-05
-8,58914;-8,41E-05
-8,57079;-8,55E-05
-8,54245;-8,49E-05
-8,52121;-8,15E-05
-8,48592;-8,24E-05
-8,47058;-8,75E-05
-8,44912;-8,62E-05
-8,42092;-8,43E-05
-8,38943;-8,13E-05
-8,36736;-8,58E-05
-8,34243;-8,51E-05
-8,31087;-8,28E-05
-8,28881;-8,72E-05
-8,27094;-8,41E-05
-8,2391;-8,45E-05
-8,21743;-8,51E-05
-8,18905;-8,49E-05
-8,17107;-8,28E-05
-8,14245;-8,49E-05
-8,12105;-8,3E-05
-8,08916;-8,39E-05
-8,07068;-8,66E-05
-8,04921;-8,53E-05
-8,01763;-8,32E-05
-7,99241;-8,53E-05
-7,97085;-8,49E-05
-7,94597;-8,38E-05
-7,92083;-8,51E-05
-7,89594;-8,41E-05
-7,86414;-8,41E-05
-7,84243;-8,51E-05
-7,82099;-8,36E-05
-7,79577;-8,57E-05
-7,76432;-8,24E-05
-7,74245;-8,49E-05
-7,71408;-8,47E-05
-7,69928;-8,47E-05
-7,66427;-8,28E-05
-7,63903;-8,51E-05
-7,61743;-8,51E-05
-7,59588;-8,47E-05
-7,57096;-8,39E-05
-7,54596;-8,39E-05
-7,52085;-8,49E-05
-7,49605;-8,3E-05
-7,47079;-8,55E-05
-7,44263;-8,32E-05
-7,41761;-8,34E-05
-7,39245;-8,49E-05
-7,36736;-8,58E-05
-7,33559;-8,55E-05
-7,3211;-8,26E-05
-7,29585;-8,49E-05
-7,27072;-8,62E-05
-7,24594;-8,41E-05
-7,2177;-8,26E-05
-7,1995;-8,26E-05
-7,16737;-8,57E-05
-7,13917;-8,38E-05
-7,12419;-8,55E-05
-7,09612;-8,24E-05
-7,06754;-8,41E-05
-7,04579;-8,55E-05
-7,0243;-8,45E-05
-6,99594;-8,41E-05
-6,97421;-8,53E-05
-6,94263;-8,32E-05
-6,92103;-8,32E-05
-6,89605;-8,3E-05
-6,86434;-8,22E-05
-6,83912;-8,43E-05
-6,81396;-8,58E-05
-6,79932;-8,43E-05
-6,76425;-8,3E-05
-6,74597;-8,38E-05
-6,71734;-8,6E-05
-6,70263;-8,51E-05
-6,6677;-8,26E-05
-6,64596;-8,39E-05
-6,6177;-8,26E-05
-6,59603;-8,32E-05
-6,57074;-8,6E-05
-6,54605;-8,3E-05
-6,52423;-8,51E-05
-6,49612;-8,24E-05
-6,46756;-8,39E-05
-6,44267;-8,28E-05
-6,41405;-8,49E-05
-6,39248;-8,47E-05
-6,37092;-8,43E-05
-6,34943;-8,32E-05
-6,3275;-8,64E-05
-6,30277;-8,38E-05
-6,27097;-8,38E-05
-6,24237;-8,57E-05
-6,22079;-8,55E-05
-6,19585;-8,49E-05
-6,17099;-8,36E-05
-6,14274;-8,22E-05
-6,12094;-8,41E-05
-6,09603;-8,32E-05
-6,06752;-8,43E-05
-6,04232;-8,62E-05
-6,00412;-8,24E-05
-5,99576;-8,58E-05
-5,97099;-8,36E-05
-5,94274;-8,22E-05
-5,91741;-8,53E-05
-5,89254;-8,41E-05
-5,87083;-8,51E-05
-5,84605;-8,3E-05
-5,81745;-8,49E-05
-5,80272;-8,43E-05
-5,77116;-8,2E-05
-5,74612;-8,24E-05
-5,72056;-8,77E-05
-5,69943;-8,32E-05
-5,66763;-8,32E-05
-5,64579;-8,55E-05
-5,62421;-8,53E-05
-5,59612;-8,24E-05
-5,57081;-8,53E-05
-5,54934;-8,41E-05
-5,52105;-8,3E-05
-5,49605;-8,3E-05
-5,47746;-8,68E-05
-5,44956;-8,2E-05
-5,42119;-8,17E-05
-5,39274;-8,22E-05
-5,37068;-8,66E-05
-5,34928;-8,47E-05
-5,31767;-8,28E-05
-5,29577;-8,57E-05
-5,27785;-8,3E-05
-5,24619;-8,17E-05
-5,21423;-8,32E-05
-5,20612;-8,43E-05
-5,17117;-8,19E-05
-5,1427;-8,26E-05
-5,13108;-8,47E-05
-5,09276;-8,2E-05
-5,07063;-8,7E-05
-5,05605;-8,49E-05
-5,02456;-8,2E-05
-4,99921;-8,53E-05
-4,97447;-8,28E-05
-4,94607;-8,28E-05
-4,92443;-8,32E-05
-4,89603;-8,32E-05
-4,87096;-8,39E-05
-4,84597;-8,38E-05
-4,82097;-8,38E-05
-4,79583;-8,51E-05
-4,7777;-8,45E-05
-4,74623;-8,13E-05
-4,7211;-8,26E-05
-4,6991;-8,64E-05
-4,67785;-8,3E-05
-4,64597;-8,38E-05
-4,62096;-8,39E-05
-4,59943;-8,32E-05
-4,5779;-8,26E-05
-4,54267;-8,28E-05
-4,52432;-8,43E-05
-4,49957;-8,19E-05
-4,47072;-8,62E-05
-4,45599;-8,55E-05
-4,42425;-8,49E-05
-4,40283;-8,32E-05
-4,37423;-8,51E-05
-4,35277;-8,38E-05
-4,32457;-8,19E-05
-4,29588;-8,47E-05
-4,27763;-8,51E-05
-4,25307;-8,09E-05
-4,21795;-8,02E-05
-4,19579;-8,55E-05
-4,17783;-8,32E-05
-4,15285;-8,3E-05
-4,1279;-8,26E-05
-4,1029;-8,26E-05
-4,07096;-8,39E-05
-4,05641;-8,15E-05
-4,01799;-7,98E-05
-3,9993;-8,45E-05
-3,97107;-8,28E-05
-3,95285;-8,3E-05
-3,92774;-8,41E-05
-3,89939;-8,36E-05
-3,87097;-8,38E-05
-3,84932;-8,43E-05
-3,82447;-8,28E-05
-3,8063;-8,26E-05
-3,77437;-8,38E-05
-3,74605;-8,3E-05
-3,72803;-8,13E-05
-3,70285;-8,3E-05
-3,6779;-8,26E-05
-3,64957;-8,19E-05
-3,61757;-8,38E-05
-3,60956;-8,39E-05
-3,57107;-8,28E-05
-3,54616;-8,2E-05
-3,52794;-8,22E-05
-3,50299;-8,17E-05
-3,48092;-8,62E-05
-3,45939;-8,55E-05
-3,43147;-8,09E-05
-3,40292;-8,24E-05
-3,38123;-8,32E-05
-3,34607;-8,28E-05
-3,32432;-8,43E-05
-3,30283;-8,32E-05
-3,28121;-8,34E-05
-3,25279;-8,36E-05
-3,23116;-8,39E-05
-3,19936;-8,39E-05
-3,18457;-8,38E-05
-3,14957;-8,19E-05
-3,13097;-8,57E-05
-3,10268;-8,47E-05
-3,07452;-8,24E-05
-3,05623;-8,32E-05
-3,02434;-8,41E-05
-3,00261;-8,53E-05
-2,98121;-8,34E-05
-2,95948;-8,47E-05
-2,92801;-8,15E-05
-2,90265;-8,49E-05
-2,88125;-8,3E-05
-2,84956;-8,2E-05
-2,82417;-8,57E-05
-2,80309;-8,07E-05
-2,77419;-8,55E-05
-2,75594;-8,6E-05
-2,73132;-8,24E-05
-2,69959;-8,17E-05
-2,68119;-8,36E-05
-2,6529;-8,26E-05
-2,6279;-8,26E-05
-2,60614;-8,41E-05
-2,57774;-8,41E-05
-2,5563;-8,26E-05
-2,53145;-8,11E-05
-2,49941;-8,34E-05
-2,48108;-8,47E-05
-2,4563;-8,26E-05
-2,42457;-8,19E-05
-2,40292;-8,24E-05
-2,37781;-8,34E-05
-2,35954;-8,41E-05
-2,32797;-8,19E-05
-2,30601;-8,53E-05
-2,28117;-8,38E-05
-2,25279;-8,36E-05
-2,23456;-8,39E-05
-2,20283;-8,32E-05
-2,18132;-8,24E-05
-2,15625;-8,3E-05
-2,12803;-8,13E-05
-2,10608;-8,47E-05
-2,0847;-8,26E-05
-2,04629;-8,07E-05
-2,02107;-8,28E-05
-2,00617;-8,38E-05
-1,98461;-8,34E-05
-1,9529;-8,26E-05
-1,93452;-8,43E-05
-1,90972;-8,24E-05
-1,88463;-8,32E-05
-1,85948;-8,47E-05
-1,83459;-8,36E-05
-1,80963;-8,32E-05
-1,77797;-8,19E-05
-1,75281;-8,34E-05
-1,73143;-8,13E-05
-1,70294;-8,22E-05
-1,68112;-8,43E-05
-1,65632;-8,24E-05
-1,63134;-8,22E-05
-1,60597;-8,57E-05
-1,58803;-8,32E-05
-1,55987;-8,09E-05
-1,53119;-8,36E-05
-1,50952;-8,43E-05
-1,48474;-8,22E-05
-1,45292;-8,24E-05
-1,42768;-8,47E-05
-1,4095;-8,45E-05
-1,38474;-8,22E-05
-1,36317;-8,19E-05
-1,33132;-8,24E-05
-1,30265;-8,49E-05
-1,28436;-8,58E-05
-1,25617;-8,38E-05
-1,22436;-8,39E-05
-1,20614;-8,41E-05
-1,18803;-8,32E-05
-1,15954;-8,41E-05
-1,1313;-8,26E-05
-1,10636;-8,2E-05
-1,08123;-8,32E-05
-1,05627;-8,28E-05
-1,03121;-8,34E-05
-1,00287;-8,28E-05
-0,981212;-8,34E-05
-0,956033;-8,51E-05
-0,931159;-8,39E-05
-0,902833;-8,32E-05
-0,888011;-8,34E-05
-0,856316;-8,24E-05
-0,831432;-8,13E-05
-0,802696;-8,45E-05
-0,784633;-8,32E-05
-0,759559;-8,39E-05
-0,73457;-8,38E-05
-0,70299;-8,17E-05
-0,677759;-8,39E-05
-0,662854;-8,49E-05
-0,631254;-8,3E-05
-0,603011;-8,15E-05
-0,581138;-8,41E-05
-0,559496;-8,45E-05
-0,531432;-8,13E-05
-0,509454;-8,49E-05
-0,477738;-8,41E-05
-0,449569;-8,19E-05
-0,424433;-8,32E-05
-0,41319;-8,17E-05
-0,381254;-8,3E-05
-0,359738;-8,22E-05
-0,33139;-8,17E-05
-0,302874;-8,28E-05
-0,284538;-8,41E-05
-0,256254;-8,3E-05
-0,227853;-8,3E-05
-0,202832;-8,32E-05
-0,181317;-8,24E-05
-0,153053;-8,11E-05
-0,134696;-8,26E-05
-0,106337;-8,22E-05
-0,0810332;-8,51E-05
-0,0661388;-8,6E-05
-0,0347166;-8,24E-05
0,000410063;-8,17E-05
0,0121248;-8,47E-05
0,0435891;-8,15E-05
0,0720836;-8,24E-05
0,090787;-8,72E-05
0,111663;-8,03E-05
0,150232;-8E-05
0,169061;-8,6E-05
0,186842;-8,2E-05
0,225483;-8,24E-05
0,247105;-8,26E-05
0,265567;-8,51E-05
0,286988;-8,34E-05
0,321926;-8,09E-05
0,347168;-8,32E-05
0,436778;-8,425E-05
0,410988;-8,53E-05
0,429303;-8,64E-05
0,446905;-8,07E-05
0,472325;-8,47E-05
0,486989;-8,34E-05
0,515126;-8,09E-05
0,54383;-8,38E-05
0,568946;-8,49E-05
0,586684;-8,05E-05
0,621926;-8,09E-05
0,640346;-8,3E-05
0,66883;-8,38E-05
0,683525;-8,28E-05
0,715147;-8,11E-05
0,740346;-8,3E-05
0,772042;-8,2E-05
0,790504;-8,45E-05
0,815325;-8,28E-05
0,843705;-8,26E-05
0,868767;-8,32E-05
0,886863;-8,22E-05
0,918568;-8,13E-05
0,94043;-8,38E-05
0,965325;-8,28E-05
0,99383;-8,38E-05
1,01541;-8,36E-05
1,03686;-8,22E-05
1,06868;-8,24E-05
1,0905;-8,45E-05
1,10857;-8,32E-05
1,14035;-8,3E-05
1,16544;-8,39E-05
1,19024;-8,2E-05
1,21519;-8,15E-05
1,24699;-8,15E-05
1,26881;-8,36E-05
1,28715;-8,49E-05
1,31177;-8,13E-05
1,34357;-8,13E-05
1,36848;-8,05E-05
1,38717;-8,51E-05
1,41186;-8,22E-05
1,44721;-8,36E-05
1,45864;-8,39E-05
1,49353;-8,09E-05
1,51873;-8,28E-05
1,54066;-8,6E-05
1,56561;-8,55E-05
1,58344;-8,2E-05
1,61511;-8,07E-05
1,64392;-8,47E-05
1,66197;-8,32E-05
1,69685;-8,02E-05
1,71877;-8,32E-05
1,74351;-8,07E-05
1,76845;-8,02E-05
1,79368;-8,24E-05
1,81864;-8,2E-05
1,84023;-8,19E-05
1,86528;-8,24E-05
1,89373;-8,28E-05
1,91883;-8,38E-05
1,94024;-8,2E-05
1,96859;-8,15E-05
1,99706;-8,22E-05
2,01879;-8,34E-05
2,04013;-8,09E-05
2,06848;-8,05E-05
2,09037;-8,32E-05
2,11526;-8,22E-05
2,1471;-8,26E-05
2,16879;-8,34E-05
2,19028;-8,24E-05
2,21523;-8,19E-05
2,24011;-8,07E-05
2,27541;-8,17E-05
2,29401;-8,55E-05
2,3119;-8,26E-05
2,34386;-8,41E-05
2,36555;-8,49E-05
2,38683;-8,19E-05
2,41499;-7,96E-05
2,44392;-8,47E-05
2,46199;-8,34E-05
2,48686;-8,22E-05
2,51508;-8,05E-05
2,54386;-8,41E-05
2,56544;-8,39E-05
2,59017;-8,13E-05
2,61851;-8,07E-05
2,63688;-8,24E-05
2,67185;-8,02E-05
2,69713;-8,28E-05
2,71884;-8,39E-05
2,74364;-8,2E-05
2,7655;-8,45E-05
2,79019;-8,15E-05
2,82201;-8,17E-05
2,84693;-8,09E-05
2,86883;-8,38E-05
2,88364;-8,39E-05
2,91515;-8,11E-05
2,94713;-8,28E-05
2,96537;-8,32E-05
2,99017;-8,13E-05
3,01864;-8,2E-05
3,04061;-8,55E-05
3,06166;-8,03E-05
3,09679;-7,96E-05
3,12219;-8,34E-05
3,14683;-8E-05
3,17193;-8,09E-05
3,1905;-8,45E-05
3,20859;-8,34E-05
3,24721;-8,36E-05
3,26195;-8,3E-05
3,29693;-8,09E-05
3,32541;-8,17E-05
3,33699;-8,34E-05
3,36184;-8,2E-05
3,39023;-8,19E-05
3,41533;-8,28E-05
3,44377;-8,32E-05
3,46181;-8,17E-05
3,49353;-8,09E-05
3,51528;-8,24E-05
3,54006;-8,03E-05
3,57561;-8,36E-05
3,59379;-8,34E-05
3,61513;-8,09E-05
3,64397;-8,51E-05
3,66184;-8,2E-05
3,69351;-8,07E-05
3,71868;-8,24E-05
3,74028;-8,24E-05
3,76524;-8,2E-05
3,79353;-8,09E-05
3,81864;-8,2E-05
3,85028;-8,05E-05
3,87226;-8,41E-05
3,88679;-8,15E-05
3,92171;-7,88E-05
3,95028;-8,05E-05
3,97195;-8,11E-05
3,98688;-8,24E-05
4,01857;-8,13E-05
4,05017;-7,94E-05
4,07224;-8,39E-05
4,09043;-8,38E-05
4,11179;-8,15E-05
4,14693;-8,09E-05
4,16861;-8,17E-05
4,18683;-8,19E-05
4,21513;-8,09E-05
4,24386;-8,41E-05
4,26183;-8,19E-05
4,29353;-8,09E-05
4,32203;-8,19E-05
4,35025;-8,02E-05
4,37557;-8,32E-05
4,39357;-8,13E-05
4,41851;-8,07E-05
4,44377;-8,32E-05
4,46535;-8,3E-05
4,49003;-8E-05
4,52185;-8,02E-05
4,54346;-8,03E-05
4,56853;-8,09E-05
4,59023;-8,19E-05
4,61515;-8,11E-05
4,65033;-8,09E-05
4,6655;-8,45E-05
4,69353;-8,09E-05
4,71855;-8,11E-05
4,7437;-8,26E-05
4,76526;-8,22E-05
4,79346;-8,03E-05
4,82203;-8,19E-05
4,84028;-8,24E-05
4,86855;-8,11E-05
4,89023;-8,19E-05
4,92219;-8,34E-05
4,94685;-8,02E-05
4,97528;-8,05E-05
4,99375;-8,3E-05
5,01513;-8,09E-05
5,04359;-8,15E-05
5,06528;-8,24E-05
5,09023;-8,19E-05
5,12193;-8,09E-05
5,14023;-8,19E-05
5,17208;-8,24E-05
5,19348;-8,05E-05
5,22199;-8,15E-05
5,23666;-8,03E-05
5,27188;-8,05E-05
5,29403;-8,57E-05
5,31203;-8,38E-05
5,3471;-8,26E-05
5,36888;-8,43E-05
5,39346;-8,03E-05
5,42195;-8,11E-05
5,44019;-8,15E-05
5,46851;-8,07E-05
5,50046;-8,22E-05
