 -1.97561000e+01 -3.25092956e-06
 -1.97346000e+01 -2.16184226e-06
 -1.97131000e+01 -1.17275955e-06
 -1.96881000e+01 -1.08545985e-06
 -1.96665000e+01 -1.09643792e-06
 -1.96416000e+01 -5.09098955e-07
 -1.96166000e+01 -5.21817057e-07
 -1.95916000e+01 -9.34541400e-07
 -1.95666000e+01 -3.47271990e-07
 -1.95382000e+01 -5.61741530e-07
 -1.95166000e+01 -5.72751945e-07
 -1.94916000e+01 -5.85501326e-07
 -1.94666000e+01 -5.98256986e-07
 -1.94416000e+01 -6.11018933e-07
 -1.94166000e+01 -6.23787176e-07
 -1.93916000e+01 -6.36561721e-07
 -1.93666000e+01 -4.49342578e-07
 -1.93416000e+01 -6.62129754e-07
 -1.93166000e+01 -6.74923256e-07
 -1.92916000e+01 -4.87723094e-07
 -1.92666000e+01 -7.00529276e-07
 -1.92417000e+01 -1.13290545e-07
 -1.92166000e+01 -3.26160700e-07
 -1.91916000e+01 -5.38985959e-07
 -1.91666000e+01 -5.51817593e-07
 -1.91416000e+01 -3.64655611e-07
 -1.91167000e+01 -1.77448631e-07
 -1.90916000e+01 -3.90350831e-07
 -1.90666000e+01 -6.03208049e-07
 -1.90416000e+01 -6.16071683e-07
 -1.90167000e+01 -2.28890248e-07
 -1.89916000e+01 -4.41818232e-07
 -1.89666000e+01 -6.54701164e-07
 -1.89313000e+01 -1.97290285e-06
 -1.89166000e+01 -1.08048638e-06
 -1.88916000e+01 -4.93388689e-07
 -1.88666000e+01 -5.06297467e-07
 -1.88416000e+01 -5.19212728e-07
 -1.88166000e+01 -9.32134480e-07
 -1.87916000e+01 -5.45062730e-07
 -1.87666000e+01 -5.57997488e-07
 -1.87417000e+01 -3.70886984e-07
 -1.87167000e+01 -3.83834756e-07
 -1.86917000e+01 -3.96789061e-07
 -1.86667000e+01 -4.09749906e-07
 -1.86417000e+01 -4.22717302e-07
 -1.86167000e+01 -4.35691255e-07
 -1.85917000e+01 -4.48671775e-07
 -1.85666000e+01 -8.61710831e-07
 -1.85417000e+01 -4.74652548e-07
 -1.85200000e+01 -6.85936405e-07
 -1.84917000e+01 -3.00659690e-07
 -1.84667000e+01 -3.13673170e-07
 -1.84417000e+01 -3.26693268e-07
 -1.84167000e+01 -5.39719993e-07
 -1.83917000e+01 -3.52753353e-07
 -1.83667000e+01 -3.65793357e-07
 -1.83417000e+01 -1.78840014e-07
 -1.83167000e+01 -1.91893331e-07
 -1.82917000e+01 -4.04953319e-07
 -1.82667000e+01 -2.18019985e-07
 -1.82417000e+01 -4.31093338e-07
 -1.82167000e+01 -4.44173388e-07
 -1.81917000e+01 -2.57260143e-07
 -1.81667000e+01 -4.70353611e-07
 -1.81417000e+01 -4.83453802e-07
 -1.81167000e+01 -4.96560724e-07
 -1.80917000e+01 -3.09674387e-07
 -1.80667000e+01 -2.27947988e-08
 -1.80417000e+01 -7.35921969e-07
 -1.80167000e+01 -3.49055906e-07
 -1.79917000e+01 -5.62196618e-07
 -1.79667000e+01 -1.75344116e-07
 -1.79417000e+01 -5.88498408e-07
 -1.79167000e+01 -2.01659502e-07
 -1.78917000e+01 -1.14827408e-07
 -1.78667000e+01 -1.28002136e-07
 -1.78417000e+01 -1.41183693e-07
 -1.78167000e+01 -4.54372089e-07
 -1.77917000e+01 -2.67567333e-07
 -1.77667000e+01 -1.80769435e-07
 -1.77417000e+01 -1.93978403e-07
 -1.77167000e+01 -5.07194247e-07
 -1.76918000e+01 -2.03640701e-08
 -1.76667000e+01 -3.33646597e-07
 -1.76417000e+01 -3.46883122e-07
 -1.76167000e+01 -2.60126560e-07
 -1.75917000e+01 -3.73376919e-07
 -1.75667000e+01 -2.86634209e-07
 -1.75417000e+01 -3.99898439e-07
 -1.75168000e+01 -1.13116520e-07
 -1.74917000e+01 -3.26447756e-07
 -1.74667000e+01 -4.39732863e-07
 -1.74417000e+01 -3.53024947e-07
 -1.74167000e+01 -3.66324018e-07
 -1.73917000e+01 -3.79630085e-07
 -1.73667000e+01 -3.92943157e-07
 -1.73383000e+01 -9.08075320e-07
 -1.73168000e+01 -2.19537036e-07
 -1.72918000e+01 -3.28711543e-08
 -1.72668000e+01 -4.62123166e-08
 -1.72417000e+01 -4.59613939e-07
 -1.72167000e+01 -4.72969245e-07
 -1.71918000e+01 -2.86278161e-07
 -1.71668000e+01 -2.99647593e-07
 -1.71418000e+01 -3.13024117e-07
 -1.71168000e+01 -3.26407742e-07
 -1.70917000e+01 -5.39852055e-07
 -1.70668000e+01 -3.53196334e-07
 -1.70418000e+01 -1.66601320e-07
 -1.70168000e+01 -1.80013447e-07
 -1.69918000e+01 6.56727749e-09
 -1.69668000e+01 -6.85915794e-09
 -1.69418000e+01 -2.02927626e-08
 -1.69168000e+01 -2.33733546e-07
 -1.68918000e+01 -4.71815188e-08
 -1.68702000e+01 -2.58806363e-07
 -1.68418000e+01 1.25900930e-07
 -1.68168000e+01 -4.87568668e-07
 -1.67918000e+01 -5.01045495e-07
 -1.67668000e+01 -1.14529560e-07
 -1.67418000e+01 -3.28020873e-07
 -1.67168000e+01 -1.41519445e-07
 -1.66918000e+01 4.49747156e-08
 -1.66668000e+01 -1.68538403e-07
 -1.66418000e+01 -1.82058809e-07
 -1.66168000e+01 -1.95586514e-07
 -1.65918000e+01 -4.09121528e-07
 -1.65668000e+01 -2.22663860e-07
 -1.65418000e+01 -2.36213521e-07
 -1.65168000e+01 -2.49770521e-07
 -1.64918000e+01 -2.63334870e-07
 -1.64668000e+01 1.23093422e-07
 -1.64418000e+01 -4.90485656e-07
 -1.64168000e+01 9.59278859e-08
 -1.63918000e+01 8.23340379e-08
 -1.63668000e+01 -3.31267211e-07
 -1.63418000e+01 -3.44875870e-07
 -1.63168000e+01 -3.58491950e-07
 -1.62952000e+01 2.97377730e-08
 -1.62668000e+01 -1.85746415e-07
 -1.62419000e+01 2.00669747e-07
 -1.62168000e+01 -1.30306895e-08
 -1.61918000e+01 -4.26684031e-07
 -1.61668000e+01 -2.40344857e-07
 -1.61418000e+01 -5.40131762e-08
 -1.61168000e+01 -4.67689001e-07
 -1.60918000e+01 -2.81372340e-07
 -1.60669000e+01 1.04991573e-07
 -1.60418000e+01 -3.08761607e-07
 -1.60168000e+01 -3.22467556e-07
 -1.59919000e+01 6.38738061e-08
 -1.59668000e+01 -3.49902138e-07
 -1.59418000e+01 -1.63630792e-07
 -1.59168000e+01 -1.77367037e-07
 -1.58918000e+01 -1.91110881e-07
 -1.58668000e+01 -2.04862337e-07
 -1.58418000e+01 -2.18621416e-07
 -1.58168000e+01 -4.32388127e-07
 -1.57918000e+01 -2.46162482e-07
 -1.57668000e+01 -2.59944492e-07
 -1.57350000e+01 -1.07748629e-06
 -1.57169000e+01 -8.74763155e-08
 -1.56918000e+01 -5.01336560e-07
 -1.56668000e+01 -3.15149298e-07
 -1.56419000e+01 7.10855512e-08
 -1.56168000e+01 -3.42797914e-07
 -1.55919000e+01 4.34215449e-08
 -1.55669000e+01 2.95779334e-08
 -1.55418000e+01 -5.84328853e-07
 -1.55202000e+01 -3.96302712e-07
 -1.54919000e+01 -2.11999468e-07
 -1.54669000e+01 -2.58741614e-08
 -1.54419000e+01 -3.97566531e-08
 -1.54203000e+01 -5.17574142e-08
 -1.53919000e+01 -2.67545077e-07
 -1.53668000e+01 -4.81506671e-07
 -1.53418000e+01 -4.95420500e-07
 -1.53169000e+01 9.07135185e-08
 -1.52919000e+01 7.67839996e-08
 -1.52703000e+01 -3.35257448e-07
 -1.52419000e+01 -1.51098682e-07
 -1.52169000e+01 3.49481320e-08
