 1.24306455e+00 1.49114716e-07 -8.02297683e-07
 1.26800770e+00 1.30759448e-07 -7.60970960e-07
 1.29295215e+00 1.11560451e-07 -7.19120634e-07
 1.31789784e+00 9.07890736e-08 -6.65286378e-07
 1.34284350e+00 6.98964635e-08 -5.97294104e-07
 1.36779042e+00 4.78090311e-08 -5.15057965e-07
 1.39273606e+00 2.56154994e-08 -4.20195997e-07
 1.41768296e+00 3.32209607e-09 -3.14188994e-07
 1.44263115e+00 -2.01277562e-08 -2.02731102e-07
 1.46760944e+00 -4.01685981e-08 -1.10476968e-07
 1.49259183e+00 -5.07317602e-08 -6.23605690e-08
 1.51757557e+00 -5.73001241e-08 -3.47538908e-08
 1.54256062e+00 -6.08401281e-08 -2.06982080e-08
 1.56754568e+00 -6.36161685e-08 -1.98354916e-08
 1.59253201e+00 -6.63086339e-08 -2.07805057e-08
 1.61751966e+00 -6.85133219e-08 -2.45676785e-08
 1.64250862e+00 -6.94285947e-08 -3.21362051e-08
 1.66749757e+00 -6.93903383e-08 -4.00913968e-08
 1.69248784e+00 -7.01757706e-08 -4.85645152e-08
 1.71747805e+00 -7.07037159e-08 -5.49942344e-08
 1.74246827e+00 -7.02849312e-08 -6.26129406e-08
 1.76745846e+00 -7.09300723e-08 -6.96237536e-08
 1.79244607e+00 -7.14274773e-08 -7.60745122e-08
 1.81743371e+00 -7.14328909e-08 -8.13889126e-08
 1.84242002e+00 -7.12909020e-08 -8.57986151e-08
 1.86740764e+00 -7.17020882e-08 -8.72993399e-08
 1.89239528e+00 -7.13658215e-08 -8.90230324e-08
 1.91738284e+00 -7.08786408e-08 -8.70098856e-08
 1.94237169e+00 -7.13717773e-08 -8.72640497e-08
 1.96735926e+00 -7.11843819e-08 -8.83070400e-08
 1.99234428e+00 -7.15845564e-08 -8.43728690e-08
 2.01732926e+00 -7.27604810e-08 -8.06667407e-08
 2.04231425e+00 -7.28969682e-08 -7.20455484e-08
 2.06729924e+00 -7.27192707e-08 -6.09798620e-08
 2.09228422e+00 -7.36987327e-08 -4.97713312e-08
 2.11727182e+00 -7.67390121e-08 -4.94454333e-08
 2.14225942e+00 -7.94300669e-08 -5.06793720e-08
 2.16724698e+00 -8.27092350e-08 -4.96260684e-08
 2.19223581e+00 -8.64296484e-08 -4.87699404e-08
 2.21722464e+00 -8.98788529e-08 -5.05561538e-08
 2.24221348e+00 -9.26867493e-08 -4.79970685e-08
 2.26720361e+00 -9.53605472e-08 -4.20175463e-08
 2.29219376e+00 -9.80544886e-08 -3.77765300e-08
 2.31718391e+00 -9.93190959e-08 -3.20661005e-08
 2.34217406e+00 -1.00788449e-07 -2.87385016e-08
 2.36716423e+00 -1.01730925e-07 -2.34874346e-08
 2.39215439e+00 -1.02139535e-07 -1.70745426e-08
 2.41714456e+00 -1.02376215e-07 -1.30093577e-08
 2.44213474e+00 -1.02802703e-07 -1.37977082e-08
 2.46712489e+00 -1.03085540e-07 -1.46309220e-08
 2.49211502e+00 -1.03274600e-07 -1.52473400e-08
 2.51710516e+00 -1.03746102e-07 -1.73067383e-08
 2.54209532e+00 -1.04834800e-07 -1.74075812e-08
 2.56708546e+00 -1.05822052e-07 -1.91534393e-08
 2.59207560e+00 -1.06019262e-07 -2.16486794e-08
 2.61706835e+00 -1.06157637e-07 -1.58562735e-08
 2.64205982e+00 -1.06578526e-07 -1.31406348e-08
 2.66705256e+00 -1.06185797e-07 -3.24764178e-09
 2.69204532e+00 -1.05684765e-07 4.99981895e-09
 2.71703804e+00 -1.04373556e-07 1.65512657e-08
