 1.22966118e+00 4.75703734e-07 -4.39496940e-07
 1.25458034e+00 4.74011326e-07 -4.54682098e-07
 1.27949696e+00 4.71335813e-07 -4.69516387e-07
 1.30441357e+00 4.67923855e-07 -4.87309044e-07
 1.32933147e+00 4.62284406e-07 -5.00582943e-07
 1.35425198e+00 4.55482697e-07 -5.02553272e-07
 1.37917125e+00 4.49757740e-07 -5.00888915e-07
 1.40409181e+00 4.41693309e-07 -4.89937133e-07
 1.42901241e+00 4.31332196e-07 -4.79024663e-07
 1.45393172e+00 4.21786135e-07 -4.62891903e-07
 1.47885227e+00 4.12283077e-07 -4.30923514e-07
 1.50377540e+00 4.00937929e-07 -3.94077233e-07
 1.52869987e+00 3.88840359e-07 -3.51158898e-07
 1.55362302e+00 3.76733461e-07 -2.98972203e-07
 1.57854747e+00 3.63518634e-07 -2.40818447e-07
 1.60347316e+00 3.47856322e-07 -1.69750365e-07
 1.62840150e+00 3.32117710e-07 -8.62003511e-08
 1.65333123e+00 3.16061650e-07 4.23558633e-09
 1.67828968e+00 3.02667101e-07 7.54478209e-08
 1.70325610e+00 2.95994066e-07 1.09734577e-07
 1.72822523e+00 2.93248157e-07 1.29484317e-07
 1.75319569e+00 2.92192819e-07 1.35862494e-07
 1.77816621e+00 2.91809420e-07 1.31233602e-07
 1.80313680e+00 2.91670408e-07 1.18637616e-07
 1.82810606e+00 2.91107595e-07 9.18184794e-08
 1.85307655e+00 2.91657590e-07 6.93468099e-08
 1.87804710e+00 2.92224864e-07 5.48342319e-08
 1.90301636e+00 2.92332525e-07 3.25261808e-08
 1.92798683e+00 2.90821158e-07 6.93840917e-09
 1.95295857e+00 2.89750915e-07 -9.18519299e-09
 1.97792906e+00 2.88592763e-07 -1.71350712e-08
 2.00289301e+00 2.88490786e-07 -2.26433379e-08
 2.02785819e+00 2.89001764e-07 -2.87602105e-08
 2.05282855e+00 2.88199131e-07 -3.99789923e-08
 2.07779898e+00 2.87209864e-07 -5.76912834e-08
 2.10276683e+00 2.86854599e-07 -8.46869951e-08
 2.12773465e+00 2.86217811e-07 -1.08366378e-07
 2.15270379e+00 2.84558145e-07 -1.31443849e-07
 2.17767168e+00 2.82114279e-07 -1.52200058e-07
 2.20263830e+00 2.77708864e-07 -1.79640407e-07
 2.22760621e+00 2.74077661e-07 -2.03239422e-07
 2.25257545e+00 2.71216645e-07 -2.17058304e-07
 2.27754601e+00 2.67154909e-07 -2.31923582e-07
 2.30251658e+00 2.62830475e-07 -2.43738142e-07
 2.32748979e+00 2.56999851e-07 -2.61054317e-07
 2.35246300e+00 2.51316265e-07 -2.82909421e-07
 2.37743752e+00 2.43424145e-07 -2.93676403e-07
 2.40241075e+00 2.38591500e-07 -2.93124659e-07
 2.42738141e+00 2.33970655e-07 -2.96884714e-07
 2.45235205e+00 2.27403305e-07 -2.99344880e-07
 2.47732407e+00 2.21663998e-07 -2.87653352e-07
 2.50229489e+00 2.17809825e-07 -2.76564674e-07
 2.52726562e+00 2.16225076e-07 -2.69738530e-07
 2.55224023e+00 2.13348791e-07 -2.57179867e-07
 2.57721224e+00 2.10788957e-07 -2.51547911e-07
 2.60218293e+00 2.08545724e-07 -2.49484313e-07
 2.62715363e+00 2.05701510e-07 -2.43882545e-07
 2.65212434e+00 2.02274258e-07 -2.29741382e-07
 2.67709371e+00 1.99333358e-07 -2.11609787e-07
 2.70206433e+00 1.96071834e-07 -1.95763996e-07
 2.72703626e+00 1.93181318e-07 -1.73808940e-07
 2.75200694e+00 1.91622522e-07 -1.45714934e-07
 2.77697762e+00 1.91079634e-07 -1.22420484e-07
 2.80194699e+00 1.89913001e-07 -9.82604385e-08
 2.82691769e+00 1.88505782e-07 -7.35343025e-08
 2.85188841e+00 1.87439389e-07 -5.30818136e-08
 2.87685915e+00 1.87105936e-07 -3.93579075e-08
 2.90182991e+00 1.84822782e-07 -2.33588601e-08
 2.92679801e+00 1.81660119e-07 4.03631675e-09
 2.95176743e+00 1.80301616e-07 2.23630811e-08
 2.97673686e+00 1.78765299e-07 3.89871362e-08
 3.00170758e+00 1.78133416e-07 6.54054274e-08
 3.02667960e+00 1.78930120e-07 9.21364032e-08
 3.05165292e+00 1.78788087e-07 1.10971095e-07
 3.07662620e+00 1.77306443e-07 1.32170851e-07
 3.10160077e+00 1.78216439e-07 1.45379944e-07
 3.12657671e+00 1.80471254e-07 1.56740737e-07
 3.15155135e+00 1.79789607e-07 1.71007264e-07
 3.17652337e+00 1.78715689e-07 1.78030498e-07
 3.20149538e+00 1.81211578e-07 1.79208858e-07
 3.22646747e+00 1.82805318e-07 1.74749215e-07
 3.25143955e+00 1.82479025e-07 1.77915776e-07
 3.27641557e+00 1.82415445e-07 1.85790990e-07
 3.30139164e+00 1.85758582e-07 1.92181679e-07
 3.32636641e+00 1.90014846e-07 1.86433087e-07
 3.35134116e+00 1.92449542e-07 1.75925900e-07
 3.37631589e+00 1.95914447e-07 1.65620926e-07
 3.40128934e+00 1.99517428e-07 1.49623765e-07
 3.42626145e+00 2.03802432e-07 1.35120009e-07
 3.45123354e+00 2.06541768e-07 1.22237831e-07
 3.47620553e+00 2.09799220e-07 1.08275054e-07
 3.50117754e+00 2.13880871e-07 9.60110836e-08
 3.52614957e+00 2.18091241e-07 9.40456656e-08
 3.55112156e+00 2.22043394e-07 8.80138510e-08
 3.57609095e+00 2.24278277e-07 7.58933370e-08
 3.60105372e+00 2.28375059e-07 6.68612574e-08
 3.62601647e+00 2.32953579e-07 5.30092366e-08
 3.65097794e+00 2.35116308e-07 2.86497998e-08
 3.67593947e+00 2.35849185e-07 1.35103018e-08
 3.70090226e+00 2.37707663e-07 3.89271753e-09
 3.72586892e+00 2.40592438e-07 -6.18227882e-09
 3.75083690e+00 2.40127828e-07 -7.67730111e-09
 3.77580484e+00 2.38105105e-07 4.91188961e-09
 3.80077287e+00 2.38000598e-07 9.59230540e-09
 3.82573959e+00 2.38442090e-07 1.12636019e-08
 3.85070893e+00 2.38526867e-07 5.90782831e-09
 3.87567827e+00 2.39166595e-07 -2.81499523e-09
 3.90064761e+00 2.39086409e-07 -1.19679701e-08
 3.92561955e+00 2.38273475e-07 -1.64124912e-08
 3.95059281e+00 2.38904921e-07 -1.56594282e-08
 3.97556479e+00 2.40113799e-07 -2.72813490e-08
 4.00053549e+00 2.40313212e-07 -3.64368770e-08
 4.02550749e+00 2.39521103e-07 -3.38420935e-08
 4.05047952e+00 2.38841096e-07 -3.52309177e-08
 4.07545155e+00 2.37936171e-07 -3.94662546e-08
 4.10042351e+00 2.37841887e-07 -3.25666958e-08
 4.12539547e+00 2.38130615e-07 -2.51813256e-08
 4.15036612e+00 2.37709956e-07 -2.34523414e-08
 4.17533538e+00 2.37955468e-07 -1.29041072e-08
 4.20030727e+00 2.38445236e-07 -8.33292095e-10
 4.22527915e+00 2.40271097e-07 1.34171918e-08
 4.25024973e+00 2.41260455e-07 2.06143604e-08
 4.27521902e+00 2.42161237e-07 3.62878762e-08
 4.30018707e+00 2.41969063e-07 4.55709999e-08
 4.32515510e+00 2.41805733e-07 4.65196410e-08
 4.35012444e+00 2.42197369e-07 4.15123214e-08
 4.37509253e+00 2.43563699e-07 3.04093799e-08
 4.40005799e+00 2.43943395e-07 2.75262814e-08
 4.42502340e+00 2.42929097e-07 1.95168849e-08
 4.44999141e+00 2.42807970e-07 6.60112805e-09
 4.47495946e+00 2.44511414e-07 -8.14691826e-11
 4.49992614e+00 2.44759270e-07 -4.43861516e-09
 4.52489411e+00 2.43478872e-07 -1.23339781e-08
 4.54986205e+00 2.42444923e-07 -7.70795027e-09
 4.57482874e+00 2.39865965e-07 1.88329838e-09
 4.59979538e+00 2.39207037e-07 1.51716151e-08
 4.62476462e+00 2.38415423e-07 1.86618221e-08
 4.64973521e+00 2.37513247e-07 2.04332343e-08
 4.67470702e+00 2.38090690e-07 3.47846625e-08
 4.69968019e+00 2.38139485e-07 4.44467799e-08
 4.72465595e+00 2.38762166e-07 5.28923568e-08
 4.74963438e+00 2.41256088e-07 5.46378328e-08
 4.77461153e+00 2.41889039e-07 5.46264510e-08
 4.79958739e+00 2.41425934e-07 6.24259582e-08
 4.82456195e+00 2.41703595e-07 6.53788174e-08
