240001 1333.91 0 0.662696 0 0 12504.2
240001 1334.25 0 0.667423 0 0 17592.6
240001 1334.59 0 0.667922 0 0 11944.1
240001 1334.94 0 0.660608 0 0 7158.28
240001 1335.28 0 0.660183 0 0 8685.79
240001 1335.63 0 0.666055 0 0 10023.5
240001 1335.97 0 0.663494 0 0 8828.41
240001 1336.32 0 0.655937 0 0 8688.25
240001 1336.66 0 0.656366 0 0 12864.8
240001 1337.01 0 0.660057 0 0 8854.52
240001 1337.35 0 0.657673 0 0 6873.54
240001 1337.69 0 0.653673 0 0 8995.29
240001 1338.04 0 0.654226 0 0 8619.42
240001 1338.39 0 0.654276 0 0 9674.65
240001 1338.73 0 0.650525 0 0 7897.66
240001 1339.08 0 0.648769 0 0 6498.12
240001 1339.42 0 0.65241 0 0 6587.65
240001 1339.77 0 0.656659 0 0 7260.07
240001 1340.11 0 0.653618 0 0 13645.1
240001 1340.46 0 0.647684 0 0 27248
240001 1340.81 0 0.6514 0 0 34185.1
240001 1341.15 0 0.65841 0 0 25281.9
240001 1341.5 0 0.65716 0 0 37968.9
240001 1341.85 0 0.654885 0 0 15837.1
240001 1342.2 0 0.658174 0 0 33528.2
240001 1342.54 0 0.6579 0 0 47246.2
240001 1342.89 0 0.653241 0 0 17849.5
240001 1343.24 0 0.654 0 0 10457.4
240001 1343.59 0 0.659962 0 0 13013.2
240001 1343.94 0 0.660011 0 0 13123.8
240001 1344.28 0 0.653683 0 0 17284.3
240001 1344.63 0 0.651999 0 0 23590.7
240001 1344.98 0 0.657055 0 0 36692.6
240001 1345.33 0 0.658732 0 0 19878.7
240001 1345.68 0 0.653633 0 0 10283.9
240001 1346.03 0 0.650244 0 0 7299.81
240001 1346.38 0 0.651075 0 0 11494.4
240001 1346.73 0 0.649837 0 0 25994.7
240001 1347.08 0 0.646775 0 0 27082.4
240001 1347.43 0 0.649171 0 0 25131.4
240001 1347.78 0 0.65524 0 0 19285.3
240001 1348.13 0 0.655902 0 0 22791.6
240001 1348.48 0 0.651114 0 0 8972.36
240001 1348.83 0 0.648896 0 0 5819.56
240001 1349.18 0 0.651247 0 0 8813.92
240001 1349.53 0 0.650341 0 0 11091.4
240001 1349.88 0 0.646098 0 0 7470.96
240001 1350.24 0 0.647144 0 0 10338.9
240001 1350.59 0 0.651911 0 0 13520
240001 1350.94 0 0.65087 0 0 9614.36
240001 1351.29 0 0.646849 0 0 22954.5
240001 1351.64 0 0.647822 0 0 25466.5
240001 1352 0 0.651189 0 0 10192.9
240001 1352.35 0 0.648531 0 0 8312.86
240001 1352.7 0 0.644018 0 0 7828.61
240001 1353.05 0 0.646542 0 0 8208.28
240001 1353.41 0 0.651843 0 0 8104.67
240001 1353.76 0 0.649329 0 0 8753.72
240001 1354.11 0 0.641775 0 0 19109.2
240001 1354.47 0 0.640744 0 0 24513.3
240001 1354.82 0 0.644818 0 0 7999.11
240001 1355.18 0 0.642956 0 0 4998.5
240001 1355.53 0 0.639973 0 0 6974.68
240001 1355.88 0 0.645523 0 0 10370.8
240001 1356.24 0 0.650771 0 0 8520.15
240001 1356.59 0 0.647937 0 0 8595.81
240001 1356.95 0 0.644988 0 0 14739.7
240001 1357.31 0 0.647618 0 0 30661.7
240001 1357.66 0 0.648111 0 0 22003.7
240001 1358.02 0 0.644235 0 0 12314.6
240001 1358.37 0 0.643603 0 0 17447.1
240001 1358.73 0 0.648119 0 0 28589.9
240001 1359.08 0 0.649142 0 0 18661
240001 1359.44 0 0.644798 0 0 47351.7
240001 1359.8 0 0.641669 0 0 23759.6
240001 1360.15 0 0.641193 0 0 30069.6
240001 1360.51 0 0.639161 0 0 30395.1
240001 1360.87 0 0.637586 0 0 20798.4
240001 1361.22 0 0.640361 0 0 64693.7
240001 1361.58 0 0.64494 0 0 47312.9
240001 1361.94 0 0.644019 0 0 18626.9
240001 1362.3 0 0.63967 0 0 23386
240001 1362.66 0 0.64089 0 0 39216.7
240001 1363.01 0 0.645753 0 0 41478.3
240001 1363.37 0 0.644172 0 0 22952.1
240001 1363.73 0 0.639371 0 0 7894.77
240001 1364.09 0 0.641803 0 0 6560.12
240001 1364.45 0 0.645742 0 0 5894.12
240001 1364.81 0 0.641293 0 0 6122.17
240001 1365.17 0 0.634933 0 0 11489.5
240001 1365.53 0 0.635653 0 0 19991
240001 1365.89 0 0.638573 0 0 22298.4
240001 1366.25 0 0.637172 0 0 15423.3
240001 1366.61 0 0.635624 0 0 9736.85
240001 1366.97 0 0.637982 0 0 6769.54
240001 1367.33 0 0.639499 0 0 6396.65
240001 1367.69 0 0.63838 0 0 9050.8
240001 1368.05 0 0.639386 0 0 11905.3
240001 1368.41 0 0.641988 0 0 11475
240001 1368.77 0 0.640547 0 0 14886
240001 1369.13 0 0.634508 0 0 16898
240001 1369.49 0 0.632886 0 0 14879.3
240001 1369.86 0 0.638551 0 0 12129.8
240001 1370.22 0 0.640394 0 0 11439.6
240001 1370.58 0 0.634029 0 0 13192.2
240001 1370.94 0 0.631462 0 0 16200.4
240001 1371.31 0 0.636625 0 0 28926.6
240001 1371.67 0 0.640469 0 0 15144.3
240001 1372.03 0 0.639811 0 0 12196.1
240001 1372.39 0 0.638341 0 0 8019.42
240001 1372.76 0 0.637478 0 0 8096.67
240001 1373.12 0 0.637262 0 0 13582.6
240001 1373.48 0 0.638883 0 0 26898.6
240001 1373.85 0 0.642683 0 0 25893.6
240001 1374.21 0 0.643209 0 0 13953.2
240001 1374.58 0 0.637461 0 0 11771.7
240001 1374.94 0 0.633435 0 0 8584.35
240001 1375.31 0 0.636661 0 0 6649.55
240001 1375.67 0 0.639063 0 0 9581.01
240001 1376.04 0 0.634942 0 0 16323.3
240001 1376.4 0 0.629642 0 0 25707.3
240001 1376.77 0 0.630338 0 0 38892.4
240001 1377.13 0 0.635603 0 0 24523
240001 1377.5 0 0.635823 0 0 19362.1
240001 1377.86 0 0.631409 0 0 25665.5
240001 1378.23 0 0.630967 0 0 37657.5
240001 1378.6 0 0.633555 0 0 34964.8
240001 1378.96 0 0.631829 0 0 18007.2
240001 1379.33 0 0.627193 0 0 12099.8
240001 1379.7 0 0.626467 0 0 21108.3
240001 1380.07 0 0.627503 0 0 13041.6
240001 1380.43 0 0.624339 0 0 32333.6
240001 1380.8 0 0.622999 0 0 45420.4
240001 1381.17 0 0.629722 0 0 21177.8
240001 1381.54 0 0.636049 0 0 13906.8
240001 1381.9 0 0.636176 0 0 10860.2
240001 1382.27 0 0.635975 0 0 30568.7
240001 1382.64 0 0.636473 0 0 33720.2
240001 1383.01 0 0.63444 0 0 20022.5
240001 1383.38 0 0.632648 0 0 8326.88
240001 1383.75 0 0.633402 0 0 5743.57
240001 1384.12 0 0.634401 0 0 7463.99
240001 1384.49 0 0.631921 0 0 11706.7
240001 1384.86 0 0.629069 0 0 17049.3
240001 1385.23 0 0.632007 0 0 24210.4
240001 1385.6 0 0.636855 0 0 34385
240001 1385.97 0 0.634293 0 0 23745.3
240001 1386.34 0 0.628879 0 0 31224.9
240001 1386.71 0 0.629473 0 0 78799
240001 1387.08 0 0.631631 0 0 38135.2
240001 1387.45 0 0.629038 0 0 19639.1
240001 1387.82 0 0.626103 0 0 15979.2
240001 1388.19 0 0.627891 0 0 17983.8
240001 1388.56 0 0.631055 0 0 12754.2
240001 1388.94 0 0.630855 0 0 9591.9
240001 1389.31 0 0.630908 0 0 12316.7
240001 1389.68 0 0.633214 0 0 25433.3
240001 1390.05 0 0.633682 0 0 15792.3
240001 1390.43 0 0.630485 0 0 14201.7
240001 1390.8 0 0.62697 0 0 26734.7
240001 1391.17 0 0.626638 0 0 28484.8
240001 1391.55 0 0.627612 0 0 27374.8
240001 1391.92 0 0.627941 0 0 23780.3
240001 1392.29 0 0.629153 0 0 18043.4
240001 1392.67 0 0.630752 0 0 28850
240001 1393.04 0 0.628732 0 0 44406.6
240001 1393.42 0 0.623975 0 0 26247.1
240001 1393.79 0 0.623643 0 0 13059.7
240001 1394.17 0 0.627208 0 0 13276
240001 1394.54 0 0.627571 0 0 13640.5
240001 1394.92 0 0.62305 0 0 12610.3
240001 1395.29 0 0.619534 0 0 19878.1
240001 1395.67 0 0.620007 0 0 69392.2
240001 1396.04 0 0.621118 0 0 27119.9
240001 1396.42 0 0.620419 0 0 17264.8
240001 1396.8 0 0.620227 0 0 21293.8
240001 1397.17 0 0.621795 0 0 15877.1
240001 1397.55 0 0.620612 0 0 11750.1
240001 1397.92 0 0.615645 0 0 14590.2
240001 1398.3 0 0.612694 0 0 23203.4
240001 1398.68 0 0.614646 0 0 23308.6
240001 1399.06 0 0.617967 0 0 21276.9
240001 1399.44 0 0.617759 0 0 40497.6
240001 1399.81 0 0.616442 0 0 41242.6
240001 1400.19 0 0.618455 0 0 30228.8
240001 1400.57 0 0.620754 0 0 18647
240001 1400.95 0 0.622185 0 0 9502.79
240001 1401.33 0 0.625187 0 0 11632.4
