11.11.2011	9:22:01
A
Mass	Value
34,719	-1,650514E-14
34,750	-1,399378E-14
34,781	-1,225719E-14
34,813	-1,065577E-14
34,844	-8,769618E-15
34,875	-6,400807E-15
34,906	-3,540086E-15
34,938	-5,494565E-16
34,969	2,105019E-15
35,000	4,384261E-15
35,031	6,690818E-15
35,063	9,286061E-15
35,094	1,169207E-14
35,125	1,315640E-14
35,156	1,371566E-14
35,188	1,401908E-14
35,219	1,427657E-14
35,250	1,416060E-14
35,281	1,358969E-14
35,313	1,302470E-14
35,344	1,298053E-14
35,375	1,347433E-14
35,406	1,387927E-14
35,438	1,329143E-14
35,469	1,134049E-14
35,500	8,809705E-15
35,531	7,281394E-15
35,563	7,716479E-15
35,594	9,250782E-15
35,625	1,012989E-14
35,656	9,819284E-15
35,688	9,255035E-15
35,719	9,562335E-15
35,750	1,146013E-14
35,781	1,505422E-14
35,813	1,931790E-14
35,844	2,255963E-14
35,875	2,413015E-14
35,906	2,514663E-14
35,938	2,722123E-14
35,969	3,059646E-14
36,000	3,350564E-14
36,031	3,369396E-14
36,063	3,067532E-14
36,094	2,614836E-14
36,125	2,255211E-14
36,156	2,148623E-14
36,188	2,269649E-14
36,219	2,444849E-14
36,250	2,540627E-14
36,281	2,560976E-14
36,313	2,541927E-14
36,344	2,468105E-14
36,375	2,361477E-14
36,406	2,352256E-14
36,438	2,522800E-14
36,469	2,719675E-14
36,500	2,716061E-14
36,531	2,508264E-14
36,563	2,252170E-14
36,594	2,067808E-14
36,625	2,060334E-14
36,656	2,338857E-14
36,688	2,909461E-14
36,719	3,660006E-14
36,750	4,485343E-14
36,781	5,366835E-14
36,813	6,349276E-14
36,844	7,473672E-14
36,875	8,671601E-14
36,906	9,742967E-14
36,938	1,054810E-13
36,969	1,117291E-13
37,000	1,177732E-13
37,031	1,238331E-13
37,063	1,294498E-13
37,094	1,345795E-13
37,125	1,389316E-13
37,156	1,420203E-13
37,188	1,441950E-13
37,219	1,459411E-13
37,250	1,466876E-13
37,281	1,458705E-13
37,313	1,443210E-13
37,344	1,435568E-13
37,375	1,442523E-13
37,406	1,456869E-13
37,438	1,463737E-13
37,469	1,451394E-13
37,500	1,419009E-13
37,531	1,376776E-13
37,563	1,338372E-13
37,594	1,313168E-13
37,625	1,304927E-13
37,656	1,318458E-13
37,688	1,362670E-13
37,719	1,437321E-13
37,750	1,523789E-13
37,781	1,598132E-13
37,813	1,646469E-13
37,844	1,667611E-13
37,875	1,670318E-13
37,906	1,666333E-13
37,938	1,658188E-13
37,969	1,637828E-13
38,000	1,603814E-13
38,031	1,570177E-13
38,063	1,549346E-13
38,094	1,536041E-13
38,125	1,514361E-13
38,156	1,476276E-13
38,188	1,429835E-13
38,219	1,388498E-13
38,250	1,356932E-13
38,281	1,328167E-13
38,313	1,290311E-13
38,344	1,236941E-13
38,375	1,172377E-13
38,406	1,110248E-13
38,438	1,069019E-13
38,469	1,060759E-13
38,500	1,083420E-13
38,531	1,129297E-13
38,563	1,196776E-13
38,594	1,290492E-13
38,625	1,410911E-13
38,656	1,545559E-13
38,688	1,673126E-13
38,719	1,777969E-13
38,750	1,864735E-13
38,781	1,957326E-13
38,813	2,072767E-13
38,844	2,194937E-13
38,875	2,285469E-13
38,906	2,322521E-13
38,938	2,320659E-13
38,969	2,314975E-13
39,000	2,330964E-13
39,031	2,362221E-13
39,063	2,373789E-13
39,094	2,337161E-13
39,125	2,261260E-13
39,156	2,182577E-13
39,188	2,134818E-13
39,219	2,127486E-13
39,250	2,139076E-13
39,281	2,137181E-13
39,313	2,111120E-13
39,344	2,073834E-13
39,375	2,040623E-13
39,406	2,020762E-13
39,438	2,017128E-13
39,469	2,023662E-13
39,500	2,034884E-13
39,531	2,057221E-13
39,563	2,097312E-13
39,594	2,150447E-13
39,625	2,211790E-13
39,656	2,281430E-13
39,688	2,353858E-13
39,719	2,418772E-13
39,750	2,471703E-13
39,781	2,513692E-13
39,813	2,544071E-13
39,844	2,560900E-13
39,875	2,564199E-13
39,906	2,554967E-13
39,938	2,537531E-13
39,969	2,520040E-13
40,000	2,505203E-13
40,031	2,484003E-13
40,063	2,440946E-13
40,094	2,368570E-13
40,125	2,279982E-13
40,156	2,200750E-13
40,188	2,146636E-13
40,219	2,112970E-13
40,250	2,082990E-13
40,281	2,041223E-13
40,313	1,981584E-13
40,344	1,911728E-13
40,375	1,850117E-13
40,406	1,815376E-13
40,438	1,817577E-13
40,469	1,857798E-13
40,500	1,933854E-13
40,531	2,044003E-13
40,563	2,186654E-13
40,594	2,357579E-13
40,625	2,543871E-13
40,656	2,724045E-13
40,688	2,880242E-13
40,719	3,009171E-13
40,750	3,118897E-13
40,781	3,213708E-13
40,813	3,286478E-13
40,844	3,331308E-13
40,875	3,352130E-13
40,906	3,350005E-13
40,938	3,316850E-13
40,969	3,254182E-13
41,000	3,185834E-13
41,031	3,136024E-13
41,063	3,103612E-13
41,094	3,068413E-13
41,125	3,014804E-13
41,156	2,948802E-13
41,188	2,894234E-13
41,219	2,867366E-13
41,250	2,862703E-13
41,281	2,866466E-13
41,313	2,872798E-13
41,344	2,890088E-13
41,375	2,945488E-13
41,406	3,085043E-13
41,438	3,354634E-13
41,469	3,768044E-13
41,500	4,295368E-13
41,531	4,880793E-13
41,563	5,468636E-13
41,594	6,023489E-13
41,625	6,535270E-13
41,656	7,004256E-13
41,688	7,423778E-13
41,719	7,783771E-13
41,750	8,086283E-13
41,781	8,345706E-13
41,813	8,572585E-13
41,844	8,767500E-13
41,875	8,929392E-13
41,906	9,055702E-13
41,938	9,138917E-13
41,969	9,176262E-13
42,000	9,180363E-13
42,031	9,173935E-13
42,063	9,170132E-13
42,094	9,161597E-13
42,125	9,136076E-13
42,156	9,095960E-13
42,188	9,053783E-13
42,219	9,011904E-13
42,250	8,954576E-13
42,281	8,865024E-13
42,313	8,748895E-13
42,344	8,638202E-13
42,375	8,574096E-13
42,406	8,580862E-13
42,438	8,644021E-13
42,469	8,717742E-13
42,500	8,764277E-13
42,531	8,782207E-13
42,563	8,796440E-13
42,594	8,826393E-13
42,625	8,858766E-13
42,656	8,853296E-13
42,688	8,782218E-13
42,719	8,655486E-13
42,750	8,507740E-13
42,781	8,371359E-13
42,813	8,253802E-13
42,844	8,130174E-13
42,875	7,965475E-13
42,906	7,748490E-13
42,938	7,495323E-13
42,969	7,227397E-13
43,000	6,961299E-13
43,031	6,705537E-13
43,063	6,452420E-13
43,094	6,190060E-13
43,125	5,923421E-13
43,156	5,662776E-13
43,188	5,403931E-13
43,219	5,142886E-13
43,250	4,897548E-13
43,281	4,698187E-13
43,313	4,564653E-13
43,344	4,496835E-13
43,375	4,477382E-13
43,406	4,481690E-13
43,438	4,485750E-13
43,469	4,467039E-13
43,500	4,410401E-13
43,531	4,317503E-13
43,563	4,204009E-13
43,594	4,085599E-13
43,625	3,967641E-13
43,656	3,845093E-13
43,688	3,708308E-13
43,719	3,552103E-13
43,750	3,379914E-13
43,781	3,196986E-13
43,813	3,007069E-13
43,844	2,814860E-13
43,875	2,617934E-13
43,906	2,399843E-13
43,938	2,146302E-13
43,969	1,862833E-13
44,000	1,566740E-13
44,031	1,272612E-13
44,063	9,960549E-14
44,094	7,594167E-14
44,125	5,784811E-14
44,156	4,497715E-14
44,188	3,601532E-14
44,219	3,004869E-14
44,250	2,650296E-14
44,281	2,449638E-14
44,313	2,281331E-14
44,344	2,088650E-14
44,375	1,962096E-14
44,406	2,043782E-14
44,438	2,330893E-14
44,469	2,639473E-14
44,500	2,795395E-14
44,531	2,787442E-14
44,563	2,710642E-14
44,594	2,641663E-14
44,625	2,586578E-14
44,656	2,504840E-14
44,688	2,357319E-14
44,719	2,155667E-14
44,750	1,975229E-14
44,781	1,849170E-14
44,813	1,710594E-14
44,844	1,493633E-14
44,875	1,160671E-14
44,906	6,858264E-15
44,938	1,520962E-15
44,969	-2,520215E-15
45,000	-4,576895E-15
45,031	-6,379733E-15
45,063	-9,795119E-15
45,094	-1,419881E-14
45,125	-1,730963E-14
45,156	-1,801365E-14
45,188	-1,762129E-14
45,219	-1,829775E-14
45,250	-2,050820E-14
45,281	-2,267700E-14
45,313	-2,330168E-14
45,344	-2,236268E-14
45,375	-2,069875E-14
45,406	-1,929162E-14
45,438	-1,905440E-14
45,469	-2,022125E-14
45,500	-2,218703E-14
45,531	-2,402306E-14
45,563	-2,485520E-14
45,594	-2,456917E-14
45,625	-2,417619E-14
45,656	-2,457612E-14
45,688	-2,549522E-14
45,719	-2,652404E-14
45,750	-2,814520E-14
45,781	-3,039444E-14
45,813	-3,160599E-14
45,844	-3,027914E-14
45,875	-2,771725E-14
45,906	-2,683394E-14
45,938	-2,853749E-14
45,969	-3,120998E-14
46,000	-3,292354E-14
46,031	-3,292667E-14
46,063	-3,219920E-14
46,094	-3,253757E-14
46,125	-3,410194E-14
46,156	-3,501886E-14
46,188	-3,434997E-14
46,219	-3,387715E-14
46,250	-3,549937E-14
46,281	-3,821065E-14
46,313	-3,946571E-14
46,344	-3,856937E-14
46,375	-3,672767E-14
46,406	-3,456892E-14
46,438	-3,180290E-14
46,469	-2,872856E-14
46,500	-2,624573E-14
46,531	-2,480960E-14
46,563	-2,417788E-14
46,594	-2,358428E-14
46,625	-2,227296E-14
46,656	-2,064062E-14
46,688	-2,010312E-14
46,719	-2,091690E-14
46,750	-2,134916E-14
46,781	-1,977681E-14
46,813	-1,635445E-14
46,844	-1,267726E-14
46,875	-1,071701E-14
46,906	-1,134870E-14
46,938	-1,330406E-14
46,969	-1,419957E-14
47,000	-1,308386E-14
47,031	-1,146713E-14
47,063	-1,120035E-14
47,094	-1,199400E-14
47,125	-1,185064E-14
47,156	-9,510796E-15
47,188	-5,816001E-15
47,219	-2,563449E-15
47,250	-5,366212E-16
47,281	8,622436E-16
47,313	2,460400E-15
47,344	4,259817E-15
47,375	5,774109E-15
47,406	7,450598E-15
47,438	1,063725E-14
47,469	1,561754E-14
47,500	2,098169E-14
47,531	2,530905E-14
47,563	2,821309E-14
47,594	2,984842E-14
47,625	3,086503E-14
47,656	3,244695E-14
47,688	3,459910E-14
47,719	3,477195E-14
47,750	3,059693E-14
47,781	2,401929E-14
47,813	1,997681E-14
47,844	2,103985E-14
47,875	2,562024E-14
47,906	3,045061E-14
47,938	3,284931E-14
47,969	3,195288E-14
48,000	2,957523E-14
48,031	2,905898E-14
48,063	3,226193E-14
48,094	3,797653E-14
48,125	4,335206E-14
48,156	4,666137E-14
48,188	4,887859E-14
48,219	5,205054E-14
48,250	5,595962E-14
48,281	5,823848E-14
48,313	5,825143E-14
48,344	5,860918E-14
48,375	6,168305E-14
48,406	6,597664E-14
48,438	6,776213E-14
48,469	6,579688E-14
48,500	6,251804E-14
48,531	6,098565E-14
48,563	6,206824E-14
48,594	6,408736E-14
48,625	6,460596E-14
48,656	6,289129E-14
48,688	6,021382E-14
48,719	5,798575E-14
48,750	5,678870E-14
48,781	5,661583E-14
48,813	5,675964E-14
48,844	5,589816E-14
48,875	5,338961E-14
48,906	5,026182E-14
48,938	4,808224E-14
48,969	4,714946E-14
49,000	4,655878E-14
49,031	4,572976E-14
49,063	4,497515E-14
49,094	4,459453E-14
49,125	4,432478E-14
49,156	4,403439E-14
49,188	4,435536E-14
49,219	4,597148E-14
49,250	4,833834E-14
49,281	5,013411E-14
49,313	5,123179E-14
49,344	5,264662E-14
49,375	5,438813E-14
49,406	5,516984E-14
49,438	5,440248E-14
49,469	5,322878E-14
49,500	5,314914E-14
49,531	5,407771E-14
49,563	5,441739E-14
49,594	5,300088E-14
49,625	5,044833E-14
49,656	4,829365E-14
49,688	4,702074E-14
49,719	4,563100E-14
49,750	4,270307E-14
49,781	3,748228E-14
49,813	3,087692E-14
49,844	2,543328E-14
49,875	2,309309E-14
49,906	2,285409E-14
49,938	2,178435E-14
49,969	1,830229E-14
50,000	1,330248E-14
50,031	8,562233E-15
50,063	5,419337E-15
50,094	4,338769E-15
50,125	4,631674E-15
50,156	5,234482E-15
50,188	5,953122E-15
50,219	7,410754E-15
50,250	1,003656E-14
50,281	1,305712E-14
50,313	1,484949E-14
50,344	1,502199E-14
50,375	1,508667E-14
50,406	1,595965E-14
50,438	1,635131E-14
50,469	1,544355E-14
50,500	1,547348E-14
50,531	1,881872E-14
50,563	2,366021E-14
50,594	2,571186E-14
50,625	2,344803E-14
50,656	1,931073E-14
50,688	1,669144E-14
50,719	1,663376E-14
50,750	1,706088E-14
50,781	1,553624E-14
50,813	1,211058E-14
50,844	8,379490E-15
50,875	5,302228E-15
50,906	3,236385E-15
50,938	2,407094E-15
50,969	2,439585E-15
51,000	2,687115E-15
51,031	3,019542E-15
51,063	3,181858E-15
51,094	2,271015E-15
51,125	5,229020E-16
51,156	6,424612E-16
51,188	4,841598E-15
51,219	1,095455E-14
51,250	1,447576E-14
51,281	1,391282E-14
51,313	1,161783E-14
51,344	1,044396E-14
51,375	1,113835E-14
51,406	1,227157E-14
51,438	1,215551E-14
51,469	1,073148E-14
51,500	9,193436E-15
51,531	8,421085E-15
51,563	8,843974E-15
51,594	1,074852E-14
51,625	1,331726E-14
51,656	1,459352E-14
51,688	1,366394E-14
51,719	1,175955E-14
51,750	1,033996E-14
51,781	9,345562E-15
51,813	8,108986E-15
51,844	6,545619E-15
51,875	4,927307E-15
51,906	3,811376E-15
51,938	4,053884E-15
51,969	6,011144E-15
52,000	9,143440E-15
52,031	1,248582E-14
52,063	1,534418E-14
52,094	1,797877E-14
52,125	2,129995E-14
52,156	2,561800E-14
52,188	3,050045E-14
52,219	3,540382E-14
52,250	3,938651E-14
52,281	4,141444E-14
52,313	4,191031E-14
52,344	4,293086E-14
52,375	4,621647E-14
52,406	5,146473E-14
52,438	5,674928E-14
52,469	6,032631E-14
52,500	6,185849E-14
52,531	6,239556E-14
52,563	6,316295E-14
52,594	6,414934E-14
52,625	6,448242E-14
52,656	6,404674E-14
52,688	6,369397E-14
52,719	6,402754E-14
52,750	6,492682E-14
52,781	6,600135E-14
52,813	6,698154E-14
52,844	6,767314E-14
52,875	6,773455E-14
52,906	6,724461E-14
52,938	6,736957E-14
52,969	6,959234E-14
53,000	7,437628E-14
53,031	8,059515E-14
53,063	8,617190E-14
53,094	8,979447E-14
53,125	9,215133E-14
53,156	9,537764E-14
53,188	1,009697E-13
53,219	1,080466E-13
53,250	1,142056E-13
53,281	1,180130E-13
53,313	1,200496E-13
53,344	1,219146E-13
53,375	1,247739E-13
53,406	1,282477E-13
53,438	1,302698E-13
53,469	1,291696E-13
53,500	1,264741E-13
53,531	1,260520E-13
53,563	1,294623E-13
53,594	1,338257E-13
53,625	1,352737E-13
53,656	1,329196E-13
53,688	1,288373E-13
53,719	1,256967E-13
53,750	1,247835E-13
53,781	1,250469E-13
53,813	1,242082E-13
53,844	1,213070E-13
53,875	1,176966E-13
53,906	1,158647E-13
53,938	1,173456E-13
53,969	1,209897E-13
54,000	1,236718E-13
54,031	1,235888E-13
54,063	1,220311E-13
54,094	1,212469E-13
54,125	1,219820E-13
54,156	1,237522E-13
54,188	1,260142E-13
54,219	1,284087E-13
54,250	1,305859E-13
54,281	1,321057E-13
54,313	1,326169E-13
54,344	1,321933E-13
54,375	1,313899E-13
54,406	1,308821E-13
54,438	1,309149E-13
54,469	1,309914E-13
54,500	1,301311E-13
54,531	1,282135E-13
54,563	1,272081E-13
54,594	1,291810E-13
54,625	1,328755E-13
54,656	1,344628E-13
54,688	1,316652E-13
54,719	1,258388E-13
54,750	1,203019E-13
54,781	1,171837E-13
54,813	1,158009E-13
54,844	1,139520E-13
54,875	1,104495E-13
54,906	1,061264E-13
54,938	1,028669E-13
54,969	1,018771E-13
55,000	1,023057E-13
55,031	1,016534E-13
55,063	9,833497E-14
55,094	9,354641E-14
55,125	8,993949E-14
55,156	8,920312E-14
55,188	9,123937E-14
55,219	9,441197E-14
55,250	9,651710E-14
55,281	9,662666E-14
55,313	9,569189E-14
55,344	9,466336E-14
55,375	9,300998E-14
55,406	9,039183E-14
55,438	8,887073E-14
55,469	9,072187E-14
55,500	9,420744E-14
55,531	9,508975E-14
55,563	9,205804E-14
55,594	8,755483E-14
55,625	8,431738E-14
55,656	8,300393E-14
55,688	8,201218E-14
55,719	7,908762E-14
55,750	7,367570E-14
55,781	6,723548E-14
55,813	6,172805E-14
55,844	5,848471E-14
55,875	5,742479E-14
55,906	5,691426E-14
55,938	5,540561E-14
55,969	5,297040E-14
56,000	5,001579E-14
56,031	4,580611E-14
56,063	4,040320E-14
56,094	3,652818E-14
56,125	3,655382E-14
56,156	3,849812E-14
56,188	3,818646E-14
56,219	3,477962E-14
56,250	3,105997E-14
56,281	2,929181E-14
56,313	2,938189E-14
56,344	3,005932E-14
56,375	3,014721E-14
56,406	2,883229E-14
56,438	2,577980E-14
56,469	2,201641E-14
56,500	1,976028E-14
56,531	2,004241E-14
56,563	2,155416E-14
56,594	2,264534E-14
56,625	2,315545E-14
56,656	2,354916E-14
56,688	2,354443E-14
56,719	2,262445E-14
56,750	2,094993E-14
56,781	1,902372E-14
56,813	1,727738E-14
56,844	1,638580E-14
56,875	1,708746E-14
56,906	1,889964E-14
56,938	1,964933E-14
56,969	1,754728E-14
57,000	1,350994E-14
57,031	1,047032E-14
57,063	1,026655E-14
57,094	1,161944E-14
57,125	1,165718E-14
57,156	9,029678E-15
57,188	4,599311E-15
57,219	-2,533820E-16
57,250	-4,643574E-15
57,281	-7,886626E-15
57,313	-9,280193E-15
57,344	-8,495632E-15
57,375	-6,280546E-15
57,406	-4,344516E-15
57,438	-3,818281E-15
57,469	-4,329550E-15
57,500	-5,099938E-15
57,531	-5,920042E-15
57,563	-6,829096E-15
57,594	-7,863355E-15
57,625	-8,925059E-15
57,656	-9,408371E-15
57,688	-8,539830E-15
57,719	-6,218422E-15
57,750	-3,216244E-15
57,781	-1,027746E-15
57,813	-9,594758E-16
57,844	-2,547433E-15
57,875	-3,879485E-15
57,906	-3,763522E-15
57,938	-2,937894E-15
57,969	-3,227311E-15
58,000	-5,505757E-15
58,031	-9,060063E-15
58,063	-1,315667E-14
58,094	-1,759297E-14
58,125	-2,169600E-14
58,156	-2,450999E-14
58,188	-2,565678E-14
58,219	-2,522191E-14
58,250	-2,370404E-14
58,281	-2,215986E-14
58,313	-2,140352E-14
58,344	-2,134845E-14
58,375	-2,136358E-14
58,406	-2,075445E-14
58,438	-1,919331E-14
58,469	-1,729622E-14
58,500	-1,639464E-14
58,531	-1,685952E-14
58,563	-1,708570E-14
58,594	-1,535337E-14
58,625	-1,237721E-14
58,656	-1,078513E-14
58,688	-1,193206E-14
58,719	-1,409888E-14
58,750	-1,444710E-14
58,781	-1,233257E-14
58,813	-9,839551E-15
58,844	-9,168132E-15
58,875	-1,068712E-14
58,906	-1,369605E-14
58,938	-1,754076E-14
58,969	-2,138160E-14
59,000	-2,418315E-14
59,031	-2,547090E-14
59,063	-2,539221E-14
59,094	-2,424859E-14
59,125	-2,252766E-14
59,156	-2,102219E-14
59,188	-2,042681E-14
59,219	-2,084694E-14
59,250	-2,173231E-14
59,281	-2,228726E-14
59,313	-2,224446E-14
59,344	-2,195024E-14
59,375	-2,140946E-14
59,406	-2,014597E-14
59,438	-1,820048E-14
59,469	-1,638770E-14
59,500	-1,555111E-14
59,531	-1,590263E-14
59,563	-1,701583E-14
59,594	-1,819961E-14
59,625	-1,868582E-14
59,656	-1,789998E-14
59,688	-1,614274E-14
59,719	-1,477667E-14
59,750	-1,509426E-14
59,781	-1,707479E-14
59,813	-1,985881E-14
59,844	-2,290234E-14
59,875	-2,577288E-14
59,906	-2,761535E-14
59,938	-2,776679E-14
59,969	-2,670467E-14
60,000	-2,584079E-14
60,031	-2,589460E-14
60,063	-2,614859E-14
60,094	-2,625159E-14
60,125	-2,714553E-14
60,156	-2,862878E-14
60,188	-2,799239E-14
60,219	-2,351281E-14
60,250	-1,779350E-14
60,281	-1,476552E-14
60,313	-1,515639E-14
60,344	-1,718833E-14
60,375	-1,910560E-14
60,406	-1,971590E-14
60,438	-1,870505E-14
60,469	-1,709540E-14
60,500	-1,656393E-14
60,531	-1,821640E-14
60,563	-2,172235E-14
60,594	-2,514477E-14
60,625	-2,644233E-14
60,656	-2,571146E-14
60,688	-2,482900E-14
60,719	-2,487018E-14
60,750	-2,534317E-14
60,781	-2,553226E-14
60,813	-2,535684E-14
60,844	-2,528083E-14
60,875	-2,567818E-14
60,906	-2,597220E-14
60,938	-2,492513E-14
60,969	-2,248360E-14
61,000	-2,030994E-14
61,031	-1,974677E-14
61,063	-2,033536E-14
61,094	-2,058531E-14
61,125	-1,960618E-14
61,156	-1,767701E-14
61,188	-1,525692E-14
61,219	-1,260830E-14
61,250	-1,056429E-14
61,281	-9,885965E-15
61,313	-9,910831E-15
61,344	-9,136791E-15
61,375	-6,934737E-15
61,406	-4,573781E-15
61,438	-4,480127E-15
61,469	-7,835279E-15
61,500	-1,319724E-14
61,531	-1,781015E-14
61,563	-1,966464E-14
61,594	-1,845122E-14
61,625	-1,529601E-14
61,656	-1,169697E-14
61,688	-8,775140E-15
61,719	-7,157123E-15
61,750	-6,720273E-15
61,781	-6,654929E-15
61,813	-6,268694E-15
61,844	-5,397175E-15
61,875	-4,025048E-15
61,906	-2,086781E-15
61,938	3,201034E-16
61,969	2,801649E-15
62,000	4,807849E-15
62,031	6,236163E-15
62,063	7,658917E-15
62,094	9,066010E-15
62,125	9,223837E-15
62,156	7,619916E-15
62,188	5,915422E-15
62,219	6,207970E-15
62,250	8,650183E-15
62,281	1,153722E-14
62,313	1,326928E-14
62,344	1,352327E-14
62,375	1,296562E-14
62,406	1,256718E-14
62,438	1,260132E-14
62,469	1,213139E-14
62,500	1,036438E-14
62,531	8,325177E-15
62,563	8,208023E-15
62,594	1,078972E-14
62,625	1,399988E-14
62,656	1,478175E-14
62,688	1,229548E-14
62,719	8,750124E-15
62,750	7,370791E-15
62,781	9,408950E-15
62,813	1,236447E-14
62,844	1,222086E-14
62,875	8,137453E-15
62,906	3,170097E-15
62,938	4,569361E-16
62,969	6,276069E-16
63,000	2,236507E-15
63,031	3,153963E-15
63,063	2,258501E-15
63,094	2,022971E-16
63,125	-1,918981E-15
63,156	-3,554682E-15
63,188	-4,207558E-15
63,219	-3,567447E-15
63,250	-2,116154E-15
63,281	-7,345851E-16
63,313	1,563524E-16
63,344	8,388215E-16
63,375	1,649882E-15
63,406	2,323152E-15
63,438	2,343792E-15
63,469	1,751351E-15
63,500	1,024419E-15
63,531	3,744106E-16
63,563	-2,172906E-16
63,594	-7,158978E-16
63,625	-1,194686E-15
63,656	-1,630822E-15
63,688	-1,656506E-15
63,719	-1,059003E-15
63,750	-8,476101E-17
63,781	8,492015E-16
63,813	1,433621E-15
63,844	1,725795E-15
63,875	2,198304E-15
63,906	3,297703E-15
63,938	4,919343E-15
63,969	6,138753E-15
64,000	5,465831E-15
64,031	1,957796E-15
64,063	-3,337910E-15
64,094	-7,270551E-15
64,125	-7,009574E-15
64,156	-2,883436E-15
64,188	1,961625E-15
64,219	4,513651E-15
64,250	3,971567E-15
64,281	1,673677E-15
64,313	-3,458519E-16
64,344	-9,075718E-16
64,375	-2,805595E-17
64,406	1,554206E-15
64,438	2,887684E-15
64,469	3,677463E-15
64,500	4,447379E-15
64,531	5,357077E-15
64,563	5,740113E-15
64,594	5,023521E-15
64,625	3,444948E-15
64,656	1,879698E-15
64,688	1,199413E-15
64,719	1,742971E-15
64,750	3,263891E-15
64,781	5,103330E-15
64,813	6,374400E-15
64,844	6,443346E-15
64,875	5,266675E-15
64,906	3,232876E-15
64,938	1,015236E-15
64,969	-7,588549E-16
65,000	-1,805585E-15
65,031	-2,021122E-15
65,063	-1,489034E-15
65,094	-4,792542E-16
65,125	6,763575E-16
65,156	1,489957E-15
65,188	1,560904E-15
65,219	1,187212E-15
65,250	1,437454E-15
65,281	3,154530E-15
65,313	5,717089E-15
65,344	7,343776E-15
65,375	7,066523E-15
65,406	5,898602E-15
65,438	5,671784E-15
65,469	7,321050E-15
65,500	1,042851E-14
65,531	1,350158E-14
65,563	1,489963E-14
65,594	1,441917E-14
65,625	1,361580E-14
65,656	1,430196E-14
65,688	1,679082E-14
65,719	1,937837E-14
65,750	2,001617E-14
65,781	1,856500E-14
65,813	1,674404E-14
65,844	1,632814E-14
65,875	1,787796E-14
65,906	2,047960E-14
65,938	2,262413E-14
65,969	2,383932E-14
66,000	2,491444E-14
66,031	2,643702E-14
66,063	2,814100E-14
66,094	2,970305E-14
66,125	3,110867E-14
66,156	3,220940E-14
66,188	3,293181E-14
66,219	3,390406E-14
66,250	3,600646E-14
66,281	3,918821E-14
66,313	4,208933E-14
66,344	4,333674E-14
66,375	4,329558E-14
66,406	4,378215E-14
66,438	4,579120E-14
66,469	4,809189E-14
66,500	4,846062E-14
66,531	4,591844E-14
66,563	4,134183E-14
66,594	3,631721E-14
66,625	3,200069E-14
66,656	2,895292E-14
66,688	2,751177E-14
66,719	2,781650E-14
66,750	2,930528E-14
66,781	3,094899E-14
66,813	3,222425E-14
66,844	3,327386E-14
66,875	3,451123E-14
66,906	3,619102E-14
66,938	3,796048E-14
66,969	3,927573E-14
67,000	4,016343E-14
67,031	4,102581E-14
67,063	4,227162E-14
67,094	4,428399E-14
67,125	4,681446E-14
67,156	4,834519E-14
67,188	4,723876E-14
67,219	4,406695E-14
67,250	4,174887E-14
67,281	4,260729E-14
67,313	4,566694E-14
67,344	4,760205E-14
67,375	4,644765E-14
67,406	4,302535E-14
67,438	3,861146E-14
67,469	3,364036E-14
67,500	2,882527E-14
67,531	2,533583E-14
67,563	2,398257E-14
67,594	2,469061E-14
67,625	2,635278E-14
67,656	2,776527E-14
67,688	2,858896E-14
67,719	2,887027E-14
67,750	2,837238E-14
67,781	2,707088E-14
67,813	2,586434E-14
67,844	2,591463E-14
67,875	2,733050E-14
67,906	2,930294E-14
67,938	3,129860E-14
67,969	3,321460E-14
68,000	3,448272E-14
68,031	3,401053E-14
68,063	3,175677E-14
68,094	2,967876E-14
68,125	2,969062E-14
68,156	3,128929E-14
68,188	3,235809E-14
68,219	3,152286E-14
68,250	2,907779E-14
68,281	2,610280E-14
68,313	2,325538E-14
68,344	2,068651E-14
68,375	1,875701E-14
68,406	1,804719E-14
68,438	1,853220E-14
68,469	1,934526E-14
68,500	1,955565E-14
68,531	1,885987E-14
68,563	1,759848E-14
68,594	1,654685E-14
68,625	1,634800E-14
68,656	1,642802E-14
68,688	1,505295E-14
68,719	1,156899E-14
68,750	7,875839E-15
68,781	6,169673E-15
68,813	6,156874E-15
68,844	6,067541E-15
68,875	5,278141E-15
68,906	4,524583E-15
68,938	4,550383E-15
68,969	5,626526E-15
69,000	7,470558E-15
69,031	8,771304E-15
69,063	7,760406E-15
69,094	4,024670E-15
69,125	-6,393144E-16
69,156	-3,341599E-15
69,188	-2,352697E-15
69,219	1,601800E-15
69,250	6,260413E-15
69,281	9,518483E-15
69,313	1,061614E-14
69,344	1,045140E-14
69,375	1,048781E-14
69,406	1,131106E-14
69,438	1,252044E-14
69,469	1,328107E-14
69,500	1,284979E-14
69,531	1,162591E-14
69,563	1,107015E-14
69,594	1,185552E-14
69,625	1,336580E-14
69,656	1,487804E-14
69,688	1,586139E-14
69,719	1,571307E-14
69,750	1,447113E-14
69,781	1,325035E-14
69,813	1,286703E-14
69,844	1,284870E-14
69,875	1,272421E-14
69,906	1,293209E-14
69,938	1,383565E-14
69,969	1,494855E-14
70,000	1,529112E-14
70,031	1,426199E-14
70,063	1,228713E-14
70,094	1,060172E-14
70,125	1,022171E-14
70,156	1,093237E-14
70,188	1,162914E-14
70,219	1,158913E-14
70,250	1,087055E-14
70,281	1,001274E-14
70,313	9,613371E-15
70,344	9,758264E-15
70,375	1,025609E-14
70,406	1,129605E-14
