11.11.2011	10:04:20
5,781	6,173251E-14
5,813	6,100011E-14
5,844	6,095659E-14
5,875	6,166153E-14
5,906	6,202414E-14
5,938	6,102055E-14
5,969	5,901616E-14
6,000	5,756710E-14
6,031	5,784022E-14
6,063	6,008626E-14
6,094	6,456624E-14
6,125	7,135735E-14
6,156	7,944283E-14
6,188	8,739085E-14
6,219	9,460676E-14
6,250	1,014159E-13
6,281	1,081811E-13
6,313	1,142929E-13
6,344	1,184103E-13
6,375	1,199382E-13
6,406	1,198379E-13
6,438	1,199919E-13
6,469	1,216249E-13
6,500	1,240936E-13
6,531	1,258606E-13
6,563	1,266345E-13
6,594	1,275226E-13
6,625	1,293138E-13
6,656	1,313909E-13
6,688	1,320767E-13
6,719	1,300455E-13
6,750	1,257692E-13
6,781	1,214089E-13
6,813	1,193193E-13
6,844	1,205168E-13
6,875	1,238018E-13
6,906	1,266524E-13
6,938	1,277236E-13
6,969	1,276065E-13
7,000	1,268830E-13
7,031	1,252033E-13
7,063	1,228610E-13
7,094	1,218075E-13
7,125	1,240617E-13
7,156	1,292061E-13
7,188	1,341339E-13
7,219	1,357628E-13
7,250	1,335082E-13
7,281	1,285993E-13
7,313	1,218364E-13
7,344	1,132369E-13
7,375	1,033263E-13
7,406	9,363954E-14
7,438	8,603499E-14
7,469	8,144040E-14
7,500	7,919208E-14
7,531	7,796411E-14
7,563	7,699892E-14
7,594	7,649130E-14
7,625	7,717954E-14
7,656	7,905181E-14
7,688	8,071125E-14
7,719	8,096549E-14
7,750	8,037965E-14
7,781	8,021200E-14
7,813	8,059573E-14
7,844	8,083502E-14
7,875	8,079962E-14
7,906	8,109782E-14
7,938	8,224279E-14
7,969	8,418240E-14
8,000	8,663321E-14
8,031	8,937661E-14
8,063	9,157892E-14
8,094	9,166958E-14
8,125	8,911100E-14
8,156	8,554836E-14
8,188	8,348925E-14
8,219	8,422784E-14
8,250	8,663878E-14
8,281	8,760907E-14
8,313	8,466219E-14
8,344	7,847190E-14
8,375	7,200998E-14
8,406	6,756321E-14
8,438	6,535327E-14
8,469	6,416443E-14
8,500	6,226304E-14
8,531	5,854751E-14
8,563	5,363379E-14
8,594	4,938298E-14
8,625	4,700953E-14
8,656	4,618186E-14
8,688	4,621934E-14
8,719	4,698012E-14
8,750	4,822676E-14
8,781	4,938753E-14
8,813	5,006707E-14
8,844	5,021668E-14
8,875	5,013887E-14
8,906	5,039970E-14
8,938	5,120989E-14
8,969	5,207641E-14
9,000	5,252911E-14
9,031	5,268149E-14
9,063	5,293625E-14
9,094	5,375093E-14
9,125	5,527066E-14
9,156	5,666814E-14
9,188	5,664329E-14
9,219	5,527173E-14
9,250	5,448829E-14
9,281	5,595328E-14
9,313	5,913671E-14
9,344	6,183761E-14
9,375	6,222320E-14
9,406	6,054196E-14
9,438	5,884200E-14
9,469	5,871547E-14
9,500	5,984283E-14
9,531	6,104091E-14
9,563	6,188744E-14
9,594	6,287381E-14
9,625	6,433942E-14
9,656	6,562734E-14
9,688	6,562084E-14
9,719	6,412228E-14
9,750	6,211852E-14
9,781	6,070241E-14
9,813	6,034275E-14
9,844	6,090021E-14
9,875	6,175249E-14
9,906	6,206999E-14
9,938	6,156347E-14
9,969	6,100999E-14
10,000	6,139578E-14
10,031	6,258100E-14
10,063	6,340658E-14
10,094	6,287462E-14
10,125	6,084461E-14
10,156	5,788018E-14
10,188	5,473960E-14
10,219	5,215293E-14
10,250	5,072783E-14
10,281	5,049583E-14
10,313	5,083510E-14
10,344	5,119882E-14
10,375	5,179883E-14
10,406	5,327599E-14
10,438	5,554231E-14
10,469	5,771567E-14
10,500	5,988759E-14
10,531	6,391099E-14
10,563	7,103451E-14
10,594	7,980469E-14
10,625	8,798286E-14
10,656	9,530764E-14
10,688	1,034409E-13
10,719	1,149490E-13
10,750	1,335231E-13
10,781	1,665290E-13
10,813	2,353782E-13
10,844	4,019994E-13
10,875	8,014230E-13
10,906	1,626178E-12
10,938	3,010136E-12
10,969	4,889652E-12
11,000	7,013772E-12
11,031	9,102568E-12
11,063	1,097026E-11
11,094	1,254638E-11
11,125	1,384851E-11
11,156	1,492567E-11
11,188	1,581164E-11
11,219	1,652666E-11
11,250	1,709690E-11
11,281	1,755598E-11
11,313	1,793306E-11
11,344	1,824804E-11
11,375	1,851970E-11
11,406	1,876846E-11
11,438	1,900471E-11
11,469	1,922405E-11
11,500	1,941881E-11
11,531	1,958925E-11
11,563	1,974151E-11
11,594	1,987585E-11
11,625	1,998221E-11
11,656	2,004906E-11
11,688	2,006969E-11
11,719	2,004246E-11
11,750	1,998010E-11
11,781	1,994965E-11
11,813	2,015731E-11
11,844	2,102234E-11
11,875	2,307060E-11
11,906	2,656382E-11
11,938	3,117689E-11
11,969	3,615712E-11
12,000	4,083135E-11
12,031	4,490263E-11
12,063	4,834986E-11
12,094	5,120885E-11
12,125	5,348056E-11
12,156	5,516374E-11
12,188	5,628676E-11
12,219	5,687075E-11
12,250	5,688065E-11
12,281	5,625796E-11
12,313	5,504191E-11
12,344	5,346766E-11
12,375	5,192774E-11
12,406	5,079907E-11
12,438	5,025932E-11
12,469	5,024200E-11
12,500	5,055650E-11
12,531	5,103579E-11
12,563	5,159144E-11
12,594	5,219453E-11
12,625	5,285352E-11
12,656	5,362592E-11
12,688	5,470086E-11
12,719	5,667828E-11
12,750	6,129507E-11
12,781	7,258289E-11
12,813	9,709730E-11
12,844	1,408510E-10
12,875	2,038443E-10
12,906	2,782588E-10
12,938	3,534631E-10
12,969	4,221804E-10
13,000	4,818174E-10
13,031	5,322567E-10
13,063	5,740484E-10
13,094	6,079536E-10
13,125	6,349263E-10
13,156	6,560608E-10
13,188	6,724183E-10
13,219	6,847784E-10
13,250	6,935800E-10
13,281	6,991656E-10
13,313	7,021089E-10
13,344	7,033348E-10
13,375	7,039421E-10
13,406	7,048696E-10
13,438	7,065993E-10
13,469	7,090568E-10
13,500	7,117867E-10
13,531	7,142433E-10
13,563	7,159551E-10
13,594	7,165366E-10
13,625	7,156835E-10
13,656	7,132853E-10
13,688	7,097568E-10
13,719	7,068717E-10
13,750	7,094628E-10
13,781	7,267089E-10
13,813	7,692103E-10
13,844	8,409122E-10
13,875	9,337053E-10
13,906	1,032394E-09
13,938	1,124516E-09
13,969	1,204321E-09
14,000	1,270160E-09
14,031	1,321601E-09
14,063	1,358977E-09
14,094	1,383546E-09
14,125	1,396914E-09
14,156	1,400394E-09
14,188	1,394463E-09
14,219	1,377844E-09
14,250	1,347445E-09
14,281	1,300889E-09
14,313	1,240230E-09
14,344	1,173447E-09
14,375	1,112113E-09
14,406	1,066357E-09
14,438	1,039889E-09
14,469	1,029017E-09
14,500	1,026681E-09
14,531	1,027127E-09
14,563	1,027352E-09
14,594	1,026197E-09
14,625	1,023332E-09
14,656	1,018865E-09
14,688	1,013382E-09
14,719	1,008059E-09
14,750	1,004246E-09
14,781	1,002492E-09
14,813	1,002253E-09
14,844	1,002664E-09
14,875	1,002978E-09
14,906	1,002218E-09
14,938	9,990938E-10
14,969	9,926091E-10
15,000	9,824540E-10
15,031	9,686957E-10
15,063	9,513250E-10
15,094	9,300679E-10
15,125	9,044679E-10
15,156	8,742022E-10
15,188	8,386033E-10
15,219	7,947274E-10
15,250	7,363815E-10
15,281	6,574208E-10
15,313	5,585168E-10
15,344	4,509336E-10
15,375	3,519106E-10
15,406	2,755467E-10
15,438	2,268323E-10
15,469	2,015526E-10
15,500	1,909034E-10
15,531	1,870446E-10
15,563	1,855505E-10
15,594	1,847620E-10
15,625	1,845572E-10
15,656	1,857396E-10
15,688	1,894976E-10
15,719	1,963992E-10
15,750	2,056521E-10
15,781	2,155896E-10
15,813	2,247991E-10
15,844	2,326198E-10
15,875	2,388798E-10
15,906	2,435423E-10
15,938	2,466022E-10
15,969	2,481260E-10
16,000	2,482432E-10
16,031	2,470678E-10
16,063	2,446683E-10
16,094	2,411223E-10
16,125	2,365189E-10
16,156	2,307578E-10
16,188	2,232724E-10
16,219	2,130652E-10
16,250	1,992749E-10
16,281	1,820606E-10
16,313	1,631679E-10
16,344	1,455230E-10
16,375	1,318353E-10
16,406	1,231687E-10
16,438	1,187145E-10
16,469	1,168413E-10
16,500	1,162411E-10
16,531	1,164299E-10
16,563	1,180604E-10
16,594	1,236226E-10
16,625	1,378025E-10
16,656	1,654854E-10
16,688	2,074844E-10
16,719	2,585797E-10
16,750	3,109244E-10
16,781	3,587918E-10
16,813	3,998558E-10
16,844	4,337554E-10
16,875	4,608174E-10
16,906	4,817122E-10
16,938	4,973626E-10
16,969	5,087170E-10
17,000	5,165447E-10
17,031	5,214171E-10
17,063	5,238525E-10
17,094	5,244576E-10
17,125	5,238507E-10
17,156	5,223236E-10
17,188	5,195490E-10
17,219	5,147062E-10
17,250	5,071112E-10
17,281	4,970323E-10
17,313	4,859711E-10
17,344	4,759159E-10
17,375	4,681652E-10
17,406	4,627913E-10
17,438	4,589942E-10
17,469	4,557780E-10
17,500	4,523934E-10
17,531	4,484464E-10
17,563	4,438407E-10
17,594	4,386135E-10
17,625	4,327352E-10
17,656	4,260746E-10
17,688	4,185789E-10
17,719	4,104757E-10
17,750	4,022676E-10
17,781	3,944642E-10
17,813	3,872413E-10
17,844	3,803267E-10
17,875	3,732075E-10
17,906	3,654223E-10
17,938	3,566970E-10
17,969	3,469452E-10
18,000	3,361934E-10
18,031	3,244422E-10
18,063	3,116233E-10
18,094	2,977694E-10
18,125	2,830104E-10
18,156	2,669213E-10
18,188	2,476696E-10
18,219	2,221958E-10
18,250	1,881908E-10
18,281	1,470067E-10
18,313	1,045304E-10
18,344	6,809358E-11
18,375	4,221680E-11
18,406	2,710578E-11
18,438	2,013362E-11
18,469	1,830273E-11
18,500	1,991047E-11
18,531	2,454221E-11
18,563	3,190868E-11
18,594	4,099973E-11
18,625	5,036442E-11
18,656	5,887056E-11
18,688	6,603167E-11
18,719	7,183781E-11
18,750	7,647203E-11
18,781	8,012410E-11
18,813	8,292358E-11
18,844	8,495573E-11
18,875	8,631405E-11
18,906	8,713300E-11
18,938	8,756625E-11
18,969	8,774646E-11
19,000	8,776681E-11
19,031	8,767845E-11
19,063	8,749518E-11
19,094	8,720698E-11
19,125	8,679166E-11
19,156	8,622163E-11
19,188	8,547024E-11
19,219	8,451669E-11
19,250	8,335899E-11
19,281	8,204255E-11
19,313	8,066727E-11
19,344	7,934239E-11
19,375	7,812861E-11
19,406	7,702029E-11
19,438	7,596486E-11
19,469	7,488934E-11
19,500	7,372632E-11
19,531	7,243560E-11
19,563	7,100461E-11
19,594	6,943440E-11
19,625	6,774380E-11
19,656	6,598411E-11
19,688	6,421794E-11
19,719	6,247138E-11
19,750	6,072525E-11
19,781	5,895892E-11
19,813	5,718029E-11
19,844	5,540644E-11
19,875	5,363722E-11
19,906	5,185798E-11
19,938	5,005095E-11
19,969	4,818290E-11
20,000	4,619339E-11
20,031	4,402807E-11
20,063	4,168248E-11
20,094	3,916084E-11
20,125	3,634510E-11
20,156	3,291961E-11
20,188	2,849978E-11
20,219	2,297200E-11
20,250	1,680308E-11
20,281	1,093210E-11
20,313	6,250401E-12
20,344	3,147782E-12
20,375	1,455635E-12
20,406	7,087733E-13
20,438	4,556207E-13
20,469	4,089743E-13
20,500	4,323027E-13
20,531	4,726642E-13
20,563	5,124181E-13
20,594	5,464205E-13
20,625	5,732305E-13
20,656	5,925447E-13
20,688	6,033772E-13
20,719	6,032816E-13
20,750	5,915730E-13
20,781	5,722763E-13
20,813	5,515410E-13
20,844	5,333074E-13
20,875	5,189077E-13
20,906	5,090541E-13
20,938	5,039437E-13
20,969	5,022157E-13
21,000	5,018094E-13
21,031	5,013631E-13
21,063	4,998876E-13
21,094	4,964229E-13
21,125	4,907076E-13
21,156	4,832789E-13
21,188	4,744767E-13
21,219	4,635243E-13
21,250	4,492110E-13
21,281	4,318159E-13
21,313	4,136954E-13
21,344	3,979870E-13
21,375	3,868897E-13
21,406	3,801158E-13
21,438	3,750539E-13
21,469	3,692625E-13
21,500	3,623111E-13
21,531	3,551068E-13
21,563	3,484158E-13
21,594	3,421739E-13
21,625	3,355670E-13
21,656	3,276955E-13
21,688	3,183537E-13
21,719	3,080829E-13
21,750	2,977603E-13
21,781	2,883920E-13
21,813	2,807238E-13
21,844	2,744548E-13
21,875	2,683123E-13
21,906	2,615053E-13
21,938	2,542868E-13
21,969	2,469947E-13
22,000	2,398080E-13
22,031	2,328242E-13
22,063	2,255698E-13
22,094	2,174935E-13
22,125	2,088213E-13
22,156	1,999970E-13
22,188	1,907803E-13
22,219	1,819328E-13
22,250	1,822193E-13
22,281	2,195938E-13
22,313	3,475680E-13
22,344	6,296221E-13
22,375	1,096038E-12
22,406	1,709563E-12
22,438	2,384668E-12
22,469	3,041699E-12
22,500	3,638765E-12
22,531	4,165683E-12
22,563	4,625600E-12
22,594	5,023989E-12
22,625	5,366141E-12
22,656	5,657544E-12
22,688	5,903867E-12
22,719	6,110669E-12
22,750	6,283740E-12
22,781	6,429665E-12
22,813	6,555306E-12
22,844	6,666549E-12
22,875	6,767383E-12
22,906	6,859419E-12
22,938	6,942391E-12
22,969	7,015881E-12
23,000	7,080711E-12
23,031	7,138681E-12
23,063	7,192370E-12
23,094	7,247031E-12
23,125	7,311526E-12
23,156	7,396480E-12
23,188	7,519835E-12
23,219	7,738194E-12
23,250	8,209290E-12
23,281	9,223697E-12
23,313	1,107724E-11
23,344	1,381142E-11
23,375	1,712292E-11
23,406	2,058107E-11
23,438	2,387275E-11
23,469	2,684709E-11
23,500	2,944608E-11
23,531	3,165771E-11
23,563	3,350954E-11
23,594	3,505813E-11
23,625	3,636238E-11
23,656	3,746845E-11
23,688	3,840929E-11
23,719	3,920511E-11
23,750	3,986899E-11
23,781	4,041669E-11
23,813	4,087004E-11
23,844	4,125105E-11
23,875	4,157470E-11
23,906	4,184558E-11
23,938	4,205643E-11
23,969	4,219345E-11
24,000	4,225367E-11
24,031	4,225979E-11
24,063	4,225667E-11
24,094	4,229047E-11
24,125	4,239514E-11
24,156	4,264219E-11
24,188	4,332783E-11
24,219	4,525687E-11
24,250	4,975162E-11
24,281	5,794963E-11
24,313	6,980700E-11
24,344	8,396747E-11
24,375	9,868757E-11
24,406	1,127153E-10
24,438	1,254407E-10
24,469	1,366324E-10
24,500	1,462108E-10
24,531	1,541836E-10
24,563	1,606801E-10
24,594	1,659711E-10
24,625	1,703847E-10
24,656	1,741645E-10
24,688	1,774197E-10
24,719	1,801850E-10
24,750	1,824931E-10
24,781	1,844055E-10
24,813	1,860021E-10
24,844	1,873395E-10
24,875	1,884109E-10
24,906	1,891499E-10
24,938	1,894860E-10
24,969	1,894072E-10
25,000	1,889971E-10
25,031	1,884288E-10
25,063	1,879004E-10
25,094	1,875310E-10
25,125	1,873578E-10
25,156	1,876132E-10
25,188	1,892098E-10
25,219	1,938675E-10
25,250	2,032327E-10
25,281	2,174479E-10
25,313	2,347708E-10
25,344	2,528001E-10
25,375	2,698567E-10
25,406	2,851984E-10
25,438	2,984883E-10
25,469	3,094860E-10
25,500	3,181012E-10
25,531	3,244837E-10
25,563	3,290316E-10
25,594	3,323235E-10
25,625	3,349592E-10
25,656	3,373621E-10
25,688	3,396808E-10
25,719	3,418390E-10
25,750	3,436827E-10
25,781	3,451305E-10
25,813	3,462250E-10
25,844	3,470818E-10
25,875	3,478360E-10
25,906	3,486320E-10
25,938	3,496512E-10
25,969	3,512207E-10
26,000	3,540464E-10
26,031	3,597094E-10
26,063	3,722261E-10
26,094	4,025460E-10
26,125	4,762225E-10
26,156	6,359610E-10
26,188	9,251672E-10
26,219	1,357372E-09
26,250	1,903130E-09
26,281	2,511462E-09
26,313	3,140998E-09
26,344	3,769049E-09
26,375	4,378132E-09
26,406	4,944023E-09
26,438	5,441587E-09
26,469	5,858708E-09
26,500	6,199723E-09
26,531	6,477117E-09
26,563	6,703570E-09
26,594	6,889739E-09
26,625	7,044400E-09
26,656	7,174211E-09
26,688	7,283655E-09
26,719	7,375433E-09
26,750	7,450739E-09
26,781	7,510097E-09
26,813	7,554562E-09
26,844	7,585490E-09
26,875	7,603372E-09
26,906	7,607756E-09
26,938	7,598466E-09
26,969	7,577191E-09
27,000	7,548421E-09
27,031	7,518353E-09
27,063	7,491770E-09
27,094	7,468791E-09
27,125	7,444465E-09
27,156	7,412401E-09
27,188	7,368941E-09
27,219	7,314051E-09
27,250	7,249989E-09
27,281	7,179773E-09
27,313	7,105768E-09
27,344	7,028747E-09
27,375	6,947499E-09
27,406	6,858676E-09
27,438	6,757594E-09
27,469	6,640568E-09
27,500	6,507399E-09
27,531	6,362545E-09
27,563	6,214714E-09
27,594	6,074581E-09
27,625	5,950375E-09
27,656	5,843012E-09
27,688	5,714663E-09
27,719	5,613689E-09
27,750	5,498803E-09
27,781	5,366163E-09
27,813	5,219992E-09
27,844	5,067556E-09
27,875	4,911793E-09
27,906	4,747419E-09
27,938	4,564904E-09
27,969	4,358466E-09
28,000	4,129227E-09
28,031	3,881299E-09
28,063	3,616081E-09
28,094	3,327733E-09
28,125	2,997725E-09
28,156	2,595876E-09
28,188	2,107702E-09
28,219	1,574156E-09
28,250	1,082954E-09
28,281	7,038714E-10
28,313	4,498045E-10
28,344	2,981959E-10
28,375	2,192221E-10
28,406	1,841293E-10
28,438	1,699178E-10
28,469	1,632411E-10
28,500	1,587224E-10
28,531	1,549239E-10
28,563	1,516930E-10
28,594	1,490526E-10
28,625	1,468522E-10
28,656	1,447765E-10
28,688	1,425078E-10
28,719	1,398737E-10
28,750	1,368732E-10
28,781	1,335991E-10
28,813	1,301454E-10
28,844	1,265341E-10
28,875	1,226967E-10
28,906	1,185378E-10
28,938	1,140011E-10
28,969	1,091036E-10
29,000	1,039680E-10
29,031	9,876898E-11
29,063	9,352927E-11
29,094	8,790044E-11
29,125	8,113676E-11
29,156	7,248436E-11
29,188	6,195906E-11
29,219	5,078621E-11
29,250	4,074231E-11
29,281	3,301161E-11
29,313	2,781607E-11
29,344	2,480046E-11
29,375	2,338741E-11
29,406	2,294939E-11
29,438	2,297510E-11
29,469	2,317048E-11
29,500	2,342365E-11
29,531	2,371315E-11
29,563	2,404241E-11
29,594	2,441626E-11
29,625	2,484532E-11
29,656	2,535697E-11
29,688	2,599945E-11
29,719	2,684169E-11
29,750	2,797965E-11
29,781	2,957871E-11
29,813	3,203317E-11
29,844	3,648955E-11
29,875	4,625553E-11
29,906	6,908043E-11
29,938	1,177031E-10
29,969	2,044888E-10
30,000	3,319391E-10
30,031	4,890049E-10
30,063	6,578604E-10
30,094	8,227468E-10
30,125	9,729769E-10
30,156	1,102365E-09
30,188	1,209105E-09
30,219	1,295374E-09
30,250	1,365301E-09
30,281	1,422664E-09
30,313	1,470038E-09
30,344	1,509180E-09
30,375	1,541461E-09
30,406	1,567886E-09
30,438	1,589218E-09
30,469	1,606232E-09
30,500	1,619626E-09
30,531	1,629924E-09
30,563	1,637747E-09
30,594	1,643827E-09
30,625	1,648537E-09
30,656	1,651652E-09
30,688	1,652679E-09
30,719	1,651316E-09
30,750	1,647607E-09
30,781	1,641969E-09
30,813	1,635396E-09
30,844	1,629269E-09
30,875	1,624383E-09
30,906	1,620223E-09
30,938	1,615398E-09
30,969	1,608556E-09
31,000	1,599072E-09
31,031	1,587258E-09
31,063	1,573714E-09
31,094	1,558530E-09
31,125	1,541481E-09
31,156	1,522653E-09
31,188	1,502395E-09
31,219	1,480890E-09
31,250	1,458002E-09
31,281	1,433403E-09
31,313	1,406642E-09
31,344	1,377271E-09
31,375	1,345287E-09
31,406	1,311600E-09
31,438	1,278090E-09
31,469	1,247157E-09
31,500	1,220727E-09
31,531	1,199010E-09
31,563	1,180082E-09
31,594	1,160830E-09
31,625	1,138557E-09
31,656	1,112110E-09
31,688	1,082043E-09
31,719	1,050011E-09
31,750	1,017518E-09
31,781	9,846751E-10
31,813	9,502180E-10
31,844	9,128438E-10
31,875	8,722355E-10
31,906	8,287374E-10
31,938	7,825897E-10
31,969	7,337433E-10
32,000	6,819700E-10
32,031	6,262136E-10
32,063	5,627868E-10
32,094	4,852863E-10
32,125	3,905927E-10
32,156	2,870350E-10
32,188	1,920225E-10
32,219	1,185902E-10
32,250	6,835068E-11
32,281	3,700856E-11
32,313	1,983536E-11
32,344	1,205557E-11
32,375	9,207917E-12
32,406	8,331250E-12
32,438	8,073708E-12
32,469	7,988191E-12
32,500	7,956396E-12
32,531	7,944625E-12
32,563	7,936951E-12
32,594	7,923495E-12
32,625	7,899143E-12
32,656	7,861716E-12
32,688	7,808573E-12
32,719	7,739202E-12
32,750	7,657977E-12
32,781	7,565341E-12
32,813	7,460013E-12
32,844	7,359501E-12
32,875	7,290763E-12
32,906	7,253583E-12
32,938	7,221063E-12
32,969	7,171352E-12
33,000	7,099678E-12
33,031	7,009413E-12
33,063	6,902435E-12
33,094	6,775640E-12
33,125	6,626441E-12
33,156	6,461808E-12
33,188	6,297143E-12
33,219	6,144322E-12
33,250	6,004108E-12
33,281	5,870460E-12
33,313	5,737960E-12
33,344	5,604348E-12
33,375	5,470581E-12
33,406	5,341713E-12
33,438	5,225998E-12
33,469	5,130153E-12
33,500	5,054426E-12
33,531	4,991504E-12
33,563	4,930083E-12
33,594	4,861600E-12
33,625	4,787070E-12
33,656	4,724475E-12
33,688	4,722849E-12
33,719	4,876176E-12
33,750	5,305615E-12
33,781	6,096601E-12
33,813	7,240831E-12
33,844	8,636154E-12
33,875	1,012267E-11
33,906	1,152656E-11
33,938	1,272675E-11
33,969	1,370009E-11
34,000	1,448125E-11
34,031	1,509777E-11
34,063	1,555464E-11
34,094	1,585355E-11
34,125	1,602019E-11
34,156	1,611711E-11
34,188	1,621561E-11
34,219	1,635344E-11
34,250	1,652999E-11
34,281	1,672960E-11
34,313	1,693705E-11
34,344	1,714162E-11
34,375	1,733670E-11
34,406	1,751900E-11
34,438	1,768874E-11
34,469	1,784810E-11
34,500	1,799881E-11
34,531	1,814396E-11
34,563	1,829013E-11
34,594	1,845551E-11
34,625	1,870760E-11
34,656	1,923873E-11
34,688	2,042158E-11
34,719	2,271342E-11
34,750	2,636358E-11
34,781	3,117399E-11
34,813	3,661444E-11
34,844	4,216575E-11
34,875	4,750403E-11
34,906	5,244716E-11
34,938	5,687673E-11
34,969	6,073232E-11
35,000	6,401678E-11
35,031	6,678174E-11
35,063	6,910828E-11
35,094	7,108998E-11
35,125	7,280983E-11
35,156	7,431657E-11
35,188	7,562535E-11
35,219	7,673628E-11
35,250	7,764777E-11
35,281	7,836745E-11
35,313	7,892523E-11
35,344	7,937692E-11
35,375	7,978899E-11
35,406	8,020656E-11
35,438	8,063021E-11
35,469	8,102636E-11
35,500	8,135519E-11
35,531	8,159139E-11
35,563	8,175235E-11
35,594	8,196251E-11
35,625	8,254773E-11
35,656	8,406768E-11
35,688	8,711424E-11
35,719	9,189335E-11
35,750	9,799753E-11
35,781	1,046687E-10
35,813	1,112497E-10
35,844	1,173725E-10
35,875	1,228634E-10
35,906	1,276267E-10
35,938	1,316226E-10
35,969	1,348653E-10
36,000	1,373952E-10
36,031	1,392588E-10
36,063	1,405005E-10
36,094	1,411784E-10
36,125	1,414154E-10
36,156	1,414071E-10
36,188	1,413178E-10
36,219	1,411774E-10
36,250	1,409259E-10
36,281	1,405392E-10
36,313	1,400801E-10
