0.561024	0
0.708661	0
0.826772	0
0.944882	0
1.02362	0
1.15157	0
1.25984	0
1.37795	0
1.54528	0
1.77165	0
2.04724	0
2.33268	0
2.6378	0
2.85433	0
3.07087	0
3.23819	0
3.52362	0
3.73031	0
3.95669	0
4.19291	0
4.37008	0
4.52756	0
4.71457	0
4.82283	0
4.89173	0
5	0
5.04921	0.00448179
5.16732	0.0152381
5.18701	0.0188235
5.33465	0.0457143
5.4626	0.0952381
5.49213	0.106667
5.58071	0.106667
5.61024	0.106667
5.67913	0.170667
5.70866	0.198095
5.74803	0.252275
5.79724	0.32
5.80709	0.360635
5.82677	0.441905
5.8563	0.515048
5.87598	0.56381
5.90551	0.689524
5.91535	0.731429
5.96457	0.820317
5.97441	0.838095
6.01378	0.82068
6.04331	0.807619
6.06299	0.777143
6.08268	0.746667
6.1122	0.712381
6.12205	0.700952
6.16142	0.700952
6.17126	0.71619
6.21063	0.777143
6.26969	0.88381
6.35827	1.0819
6.3878	1.2099
6.40748	1.29524
6.48622	1.52381
6.50591	1.59782
6.55512	1.78286
6.58465	1.93905
6.65354	2.30349
6.67323	2.40762
6.74213	2.8414
6.82087	3.33714
6.88976	3.94514
6.91929	4.20571
6.93898	4.34895
6.98819	4.70705
7.01772	4.9219
7.0374	5.06993
7.08661	5.44
7.13583	5.80571
7.14567	5.8819
7.16535	6.03429
7.21457	6.24762
7.26378	6.50667
7.29331	6.5981
7.31299	6.65905
7.3622	6.73524
7.40157	6.79619
7.44094	6.79619
7.49016	6.79619
7.52953	6.77079
7.60827	6.72
7.64764	6.63619
7.68701	6.55238
7.72638	6.53576
7.79528	6.50667
7.81496	6.4926
7.92323	6.41524
7.94291	6.41306
8.06102	6.4
8.11024	6.41385
8.16929	6.43048
8.2874	6.48674
8.29724	6.49143
8.40551	6.50432
8.4252	6.50667
8.50394	6.50667
8.58268	6.50667
8.64173	6.44952
8.66142	6.43048
8.76969	6.38476
8.79921	6.3432
8.87795	6.23238
8.96654	6.15238
8.99606	6.12571
9.10433	5.98857
9.17323	5.92069
9.2126	5.8819
