427.0000  4520.00
427.0562  4930.00
427.1124  7526.00
427.1686  14156.00
427.2248  25793.00
427.2810  41144.00
427.3372  46938.00
427.3934  35252.00
427.4496  24161.00
427.5058  15296.00
427.5620  7264.00
427.6182  3507.00
427.6744  2999.00
427.7306  2950.00
427.7868  2967.00
427.8430  2952.00
427.8992  2946.00
427.9554  2936.00
428.0116  2966.00
428.0678  3002.00
428.1240  3086.00
428.1802  3785.00
428.2364  5131.00
428.2926  7708.00
428.3488  11064.00
428.4050  11168.00
428.4612  8096.00
428.5174  6473.00
428.5735  4977.00
428.6298  3746.00
428.6859  3605.00
428.7422  3479.00
428.7983  3344.00
428.8546  3318.00
428.9107  3276.00
428.9669  3243.00
429.0231  3117.00
429.0793  3285.00
429.1355  3451.00
429.1917  3501.00
429.2479  3658.00
429.3041  4300.00
429.3603  5818.00
429.4165  8705.00
429.4727  13767.00
429.5289  16713.00
429.5851  12323.00
429.6413  9125.00
429.6975  6720.00
429.7537  4234.00
429.8099  4167.00
429.8661  6372.00
429.9223  9896.00
429.9785  15056.00
430.0347  17354.00
430.0909  12704.00
430.1471  9570.00
430.2033  6969.00
430.2595  4262.00
430.3157  3287.00
430.3719  3190.00
430.4281  3149.00
430.4843  3406.00
430.5405  3646.00
430.5967  4259.00
430.6529  6022.00
430.7091  10611.00
430.7653  18237.00
430.8215  30977.00
430.8777  37315.00
430.9339  27480.00
430.9901  20620.00
431.0463  13824.00
431.1025  6834.00
431.1587  3978.00
431.2149  3271.00
431.2711  2983.00
431.3273  3068.00
431.3835  3727.00
431.4397  4976.00
431.4959  7238.00
431.5521  9649.00
431.6083  8646.00
431.6645  6598.00
431.7207  5476.00
431.7769  3986.00
431.8331  2977.00
431.8893  2866.00
431.9455  2857.00
432.0017  2941.00
432.0579  2955.00
432.1141  3008.00
432.1703  3064.00
432.2265  3138.00
432.2827  3111.00
432.3389  3409.00
432.3951  5239.00
432.4513  10305.00
432.5074  18516.00
432.5637  31901.00
432.6198  39396.00
432.6761  28781.00
432.7322  20828.00
432.7885  13806.00
432.8446  6772.00
432.9008  3722.00
432.9570  3141.00
433.0132  2958.00
433.0694  2881.00
433.1256  2903.00
433.1818  2895.00
433.2380  2852.00
433.2942  2867.00
433.3504  2828.00
433.4066  2858.00
433.4628  2915.00
433.5190  3253.00
433.5752  4104.00
433.6314  5525.00
433.6876  7449.00
433.7438  7375.00
433.8000  5669.00
433.8562  4789.00
433.9124  3820.00
433.9686  3028.00
434.0248  2805.00
434.0810  2805.00
434.1372  2816.00
434.1934  2861.00
434.2496  2991.00
434.3058  3161.00
434.3620  3205.00
434.4182  3217.00
434.4743  3141.00
434.5305  3123.00
434.5867  3081.00
434.6429  3195.00
434.6991  3128.00
434.7553  3102.00
434.8115  3082.00
434.8677  2988.00
434.9239  2965.00
434.9801  2989.00
435.0363  3311.00
435.0925  3937.00
435.1487  4813.00
435.2049  6169.00
435.2611  6619.00
435.3173  5078.00
435.3735  4420.00
435.4297  3696.00
435.4859  3029.00
435.5421  2805.00
435.5982  2790.00
435.6544  2869.00
435.7106  2986.00
435.7668  3116.00
435.8230  3233.00
435.8792  3078.00
435.9354  2938.00
435.9916  2965.00
436.0478  2856.00
436.1040  2829.00
436.1602  2787.00
436.2164  2787.00
436.2726  2770.00
436.3288  2762.00
436.3849  2778.00
436.4411  2792.00
436.4973  2889.00
436.5535  3098.00
436.6097  3393.00
436.6659  3952.00
436.7221  4269.00
436.7783  4238.00
436.8345  4531.00
436.8907  5097.00
436.9469  4822.00
437.0031  3973.00
437.0592  3522.00
437.1154  3227.00
437.1716  2961.00
437.2278  3010.00
437.2840  3201.00
437.3402  3784.00
437.3964  4586.00
437.4526  5868.00
437.5088  7424.00
437.5650  6636.00
437.6212  5213.00
437.6773  4459.00
437.7335  3595.00
437.7897  2990.00
437.8459  2901.00
437.9021  2986.00
437.9583  3194.00
438.0145  4395.00
438.0706  8883.00
438.1269  17247.00
438.1830  30546.00
438.2392  49325.00
438.2954  49196.00
438.3516  33002.00
438.4078  23010.00
438.4640  13440.00
438.5202  5681.00
438.5764  3847.00
438.6325  4022.00
438.6887  4597.00
438.7449  4792.00
438.8011  4451.00
438.8573  4152.00
438.9135  3840.00
438.9697  3704.00
439.0258  3498.00
439.0820  3221.00
439.1382  3105.00
439.1944  3027.00
439.2506  2855.00
439.3068  2841.00
439.3629  2852.00
439.4191  2893.00
439.4753  2799.00
439.5315  2793.00
439.5877  2760.00
439.6439  2688.00
439.7001  2746.00
439.7563  2733.00
439.8124  2852.00
439.8686  2944.00
439.9248  3277.00
439.9810  3635.00
440.0372  3776.00
440.0934  4185.00
440.1495  7246.00
440.2057  12903.00
440.2619  22212.00
440.3181  35976.00
440.3742  35784.00
440.4304  23918.00
440.4866  17116.00
440.5428  10816.00
440.5990  6008.00
440.6552  5239.00
440.7113  5167.00
440.7675  4410.00
440.8237  3746.00
440.8799  3336.00
440.9361  2874.00
440.9922  2731.00
441.0484  2836.00
441.1046  3204.00
441.1608  5045.00
441.2169  8752.00
441.2731  14725.00
441.3293  24170.00
441.3855  25812.00
441.4417  17284.00
441.4978  12268.00
441.5540  8045.00
441.6102  3947.00
441.6664  2887.00
441.7225  2793.00
441.7787  2802.00
441.8349  2761.00
441.8911  2873.00
441.9472  3195.00
442.0034  3721.00
442.0596  4494.00
442.1158  4719.00
442.1719  4066.00
442.2281  3720.00
442.2843  3328.00
442.3405  3334.00
442.3966  3786.00
442.4528  4791.00
442.5090  6425.00
442.5652  7530.00
442.6213  6128.00
442.6775  5197.00
442.7337  4737.00
442.7899  4279.00
442.8460  4656.00
442.9022  4860.00
442.9584  4324.00
443.0145  4176.00
443.0707  4283.00
443.1269  4254.00
443.1830  4072.00
443.2392  3776.00
443.2954  3564.00
443.3516  3344.00
443.4077  3058.00
443.4639  2940.00
443.5201  2953.00
443.5762  2894.00
443.6324  2918.00
443.6886  2892.00
443.7448  2909.00
443.8009  3127.00
443.8571  3682.00
443.9132  4768.00
443.9694  6572.00
444.0256  8817.00
444.0818  8811.00
444.1379  7441.00
444.1941  5707.00
444.2502  4391.00
444.3064  3520.00
444.3626  3403.00
444.4187  3962.00
444.4749  5101.00
444.5311  6578.00
444.5872  6629.00
444.6434  5120.00
444.6996  4386.00
444.7557  3721.00
444.8119  3093.00
444.8680  2880.00
444.9242  2830.00
444.9804  2802.00
445.0365  2982.00
445.0927  3226.00
445.1489  3676.00
445.2050  4224.00
445.2612  4122.00
445.3174  3720.00
445.3735  3521.00
445.4297  3370.00
445.4858  3552.00
445.5420  4414.00
445.5981  5731.00
445.6543  7448.00
445.7104  7712.00
445.7666  6546.00
445.8228  6340.00
445.8789  6381.00
445.9351  6600.00
445.9912  5432.00
446.0474  4555.00
446.1035  3958.00
446.1597  3403.00
446.2159  3666.00
446.2720  4627.00
446.3282  6097.00
446.3843  8384.00
446.4405  8832.00
446.4966  6622.00
446.5528  5886.00
446.6089  5230.00
446.6651  5120.00
446.7213  4960.00
446.7774  4141.00
446.8336  3708.00
446.8897  3331.00
446.9459  2978.00
447.0020  2910.00
447.0582  2896.00
447.1143  3072.00
447.1705  3743.00
447.2266  4892.00
447.2828  6682.00
447.3389  8730.00
447.3951  7724.00
447.4512  5921.00
447.5074  4880.00
447.5635  3717.00
447.6197  3162.00
447.6758  3325.00
447.7320  3656.00
447.7881  4156.00
447.8442  5069.00
447.9004  6489.00
447.9565  7791.00
448.0127  6780.00
448.0688  5794.00
448.1250  5487.00
448.1811  4766.00
448.2373  3912.00
448.2934  3714.00
448.3495  3440.00
448.4057  3054.00
448.4618  3029.00
448.5180  3140.00
448.5741  3235.00
448.6302  3529.00
448.6864  3854.00
448.7426  3970.00
448.7987  3630.00
448.8548  3381.00
448.9110  3210.00
448.9671  3527.00
449.0233  4437.00
449.0794  6016.00
449.1355  8337.00
449.1917  9112.00
449.2478  6763.00
449.3039  5449.00
449.3601  4319.00
449.4162  3190.00
449.4724  2858.00
449.5285  2810.00
449.5846  2810.00
449.6407  2776.00
449.6969  2814.00
449.7530  2770.00
449.8091  2809.00
449.8653  2783.00
449.9214  2790.00
449.9776  2797.00
450.0337  2773.00
450.0898  2753.00
450.1460  2799.00
450.2021  2832.00
450.2582  2737.00
450.3143  2774.00
450.3705  2703.00
450.4266  2728.00
450.4827  2764.00
450.5389  2791.00
450.5950  2764.00
450.6511  2817.00
450.7072  2781.00
450.7634  2778.00
450.8195  2796.00
450.8756  2783.00
450.9318  2788.00
450.9879  2860.00
451.0440  2910.00
451.1001  2979.00
451.1563  2984.00
451.2124  2920.00
451.2685  2911.00
451.3246  3015.00
451.3808  2991.00
451.4369  3024.00
451.4930  2934.00
451.5491  2922.00
451.6053  2856.00
451.6614  2821.00
451.7175  2833.00
451.7736  2845.00
451.8297  2833.00
451.8858  2873.00
451.9420  3023.00
451.9981  3157.00
452.0542  3504.00
452.1103  3920.00
452.1664  4745.00
452.2226  4598.00
452.2787  4339.00
452.3348  5223.00
452.3909  6821.00
452.4470  9620.00
452.5031  14476.00
452.5592  14116.00
452.6154  10382.00
452.6715  8611.00
452.7276  7076.00
452.7837  5952.00
452.8398  4707.00
452.8959  4113.00
452.9520  3566.00
453.0081  3173.00
453.0643  2925.00
453.1204  2995.00
453.1765  2850.00
453.2326  2799.00
453.2887  2780.00
453.3448  2727.00
453.4009  2767.00
453.4570  2782.00
453.5131  2784.00
453.5692  2881.00
453.6253  2794.00
453.6815  2796.00
453.7375  2853.00
453.7937  2816.00
453.8498  2873.00
453.9059  2838.00
453.9620  2841.00
454.0181  2793.00
454.0742  2818.00
454.1303  2781.00
454.1864  2776.00
454.2425  2977.00
454.2986  3181.00
454.3547  3531.00
