427.0000  3471.00
427.0562  3645.00
427.1124  4508.00
427.1686  6446.00
427.2248  9562.00
427.2810  13623.00
427.3372  14697.00
427.3934  11439.00
427.4496  8581.00
427.5058  6047.00
427.5620  3920.00
427.6182  3005.00
427.6744  2874.00
427.7306  2816.00
427.7868  2845.00
427.8430  2898.00
427.8992  2805.00
427.9554  2839.00
428.0116  2840.00
428.0678  2909.00
428.1240  2922.00
428.1802  3136.00
428.2364  3534.00
428.2926  4136.00
428.3488  5109.00
428.4050  5168.00
428.4612  4302.00
428.5174  3803.00
428.5735  3364.00
428.6298  3076.00
428.6859  3121.00
428.7422  2988.00
428.7983  2968.00
428.8546  2920.00
428.9107  2897.00
428.9669  2960.00
429.0231  2826.00
429.0793  2960.00
429.1355  2975.00
429.1917  3085.00
429.2479  3051.00
429.3041  3206.00
429.3603  3580.00
429.4165  4185.00
429.4727  5318.00
429.5289  5930.00
429.5851  4898.00
429.6413  4242.00
429.6975  3730.00
429.7537  3151.00
429.8099  3319.00
429.8661  3934.00
429.9223  5160.00
429.9785  6543.00
430.0347  7199.00
430.0909  5983.00
430.1471  4908.00
430.2033  4085.00
430.2595  3311.00
430.3157  3028.00
430.3719  2989.00
430.4281  2960.00
430.4843  3062.00
430.5405  3118.00
430.5967  3379.00
430.6529  3942.00
430.7091  5238.00
430.7653  7330.00
430.8215  10368.00
430.8777  11950.00
430.9339  9472.00
430.9901  7663.00
431.0463  5824.00
431.1025  4015.00
431.1587  3165.00
431.2149  2947.00
431.2711  2875.00
431.3273  2883.00
431.3835  3140.00
431.4397  3468.00
431.4959  4029.00
431.5521  4713.00
431.6083  4472.00
431.6645  3840.00
431.7207  3446.00
431.7769  3080.00
431.8331  2907.00
431.8893  2825.00
431.9455  2868.00
432.0017  2917.00
432.0579  2891.00
432.1141  2864.00
432.1703  2951.00
432.2265  3000.00
432.2827  2950.00
432.3389  3120.00
432.3951  3670.00
432.4513  5120.00
432.5074  7364.00
432.5637  10624.00
432.6198  12499.00
432.6761  10064.00
432.7322  7737.00
432.7885  5652.00
432.8446  3924.00
432.9008  3154.00
432.9570  2945.00
433.0132  2889.00
433.0694  2856.00
433.1256  2838.00
433.1818  2894.00
433.2380  2896.00
433.2942  2829.00
433.3504  2805.00
433.4066  2874.00
433.4628  2869.00
433.5190  2989.00
433.5752  3250.00
433.6314  3604.00
433.6876  4056.00
433.7438  4038.00
433.8000  3601.00
433.8562  3334.00
433.9124  3103.00
433.9686  2872.00
434.0248  2857.00
434.0810  2786.00
434.1372  2837.00
434.1934  2876.00
434.2496  2845.00
434.3058  2963.00
434.3620  2948.00
434.4182  2996.00
434.4743  2944.00
