 1.22416272e+00 4.92961069e-07 -6.71318017e-07
 1.24908844e+00 4.84628244e-07 -6.78711038e-07
 1.27401284e+00 4.74351046e-07 -6.77742648e-07
 1.29893853e+00 4.62842502e-07 -6.69277716e-07
 1.32386550e+00 4.50784474e-07 -6.49645153e-07
 1.34879115e+00 4.38140585e-07 -6.18659731e-07
 1.37371810e+00 4.24173333e-07 -5.75893121e-07
 1.39864504e+00 4.09245065e-07 -5.24604229e-07
 1.42357330e+00 3.93361720e-07 -4.59466294e-07
 1.44850024e+00 3.77260003e-07 -3.81997426e-07
 1.47342586e+00 3.60209971e-07 -2.92872557e-07
 1.49835277e+00 3.42564554e-07 -1.90631670e-07
 1.52328095e+00 3.24650931e-07 -7.97589584e-08
 1.54823664e+00 3.11482885e-07 1.74725588e-08
 1.57319386e+00 3.07734337e-07 6.78492485e-08
 1.59815114e+00 3.08075065e-07 1.00502685e-07
 1.62310974e+00 3.10578131e-07 1.19201230e-07
 1.64806575e+00 3.14013243e-07 1.38439388e-07
 1.67302435e+00 3.17840263e-07 1.58834904e-07
 1.69798166e+00 3.22770142e-07 1.73077771e-07
 1.72294027e+00 3.27721671e-07 1.82108448e-07
 1.74789755e+00 3.33042817e-07 1.93958977e-07
 1.77285612e+00 3.38335671e-07 2.04881614e-07
 1.79781336e+00 3.43201488e-07 2.17004618e-07
 1.82277191e+00 3.48715261e-07 2.27835209e-07
 1.84773174e+00 3.54493569e-07 2.42411233e-07
 1.87268758e+00 3.60465787e-07 2.52810692e-07
 1.89764208e+00 3.67262308e-07 2.64457937e-07
 1.92259788e+00 3.74121624e-07 2.72613965e-07
 1.94755234e+00 3.80289688e-07 2.80633630e-07
 1.97250545e+00 3.86435063e-07 2.91914571e-07
 1.99745983e+00 3.92855942e-07 3.03503501e-07
 2.02241550e+00 3.99879934e-07 3.13073145e-07
 2.04737114e+00 4.06395297e-07 3.21005963e-07
 2.07232809e+00 4.13087670e-07 3.28059332e-07
 2.09728634e+00 4.19586946e-07 3.30498696e-07
 2.12224589e+00 4.26249823e-07 3.35171864e-07
 2.14720669e+00 4.33388213e-07 3.40610357e-07
 2.17216881e+00 4.40605127e-07 3.42109270e-07
 2.19713487e+00 4.45898596e-07 3.35107856e-07
 2.22210225e+00 4.50953146e-07 3.25464243e-07
 2.24706959e+00 4.55026719e-07 3.19988604e-07
 2.27203825e+00 4.59899083e-07 3.13294136e-07
 2.29700559e+00 4.65223542e-07 3.00577050e-07
 2.32197421e+00 4.70221756e-07 2.93804953e-07
 2.34694280e+00 4.76298159e-07 2.87865586e-07
 2.37191140e+00 4.83053541e-07 2.80123442e-07
 2.39687997e+00 4.90100884e-07 2.75523147e-07
 2.42184982e+00 4.97406539e-07 2.68072734e-07
 2.44681833e+00 5.05641571e-07 2.60676651e-07
 2.47178677e+00 5.13611349e-07 2.58299957e-07
 2.49675651e+00 5.21256455e-07 2.52760165e-07
 2.52172752e+00 5.28888679e-07 2.49291529e-07
 2.54669977e+00 5.36778366e-07 2.48082742e-07
 2.57167200e+00 5.44834087e-07 2.44823013e-07
 2.59664421e+00 5.53382113e-07 2.42016586e-07
 2.62161641e+00 5.62234009e-07 2.41528108e-07
 2.64658725e+00 5.70961709e-07 2.43588289e-07
 2.67155545e+00 5.79866552e-07 2.45069486e-07
 2.69652361e+00 5.88136946e-07 2.49981050e-07
 2.72149176e+00 5.95937864e-07 2.55364704e-07
 2.74645988e+00 6.03772590e-07 2.62537150e-07
 2.77142667e+00 6.11937460e-07 2.73264575e-07
 2.79639214e+00 6.21123844e-07 2.82064196e-07
 2.82135629e+00 6.30584296e-07 2.92453595e-07
 2.84632039e+00 6.39553699e-07 3.06646918e-07
 2.87128449e+00 6.48706366e-07 3.20429584e-07
 2.89624725e+00 6.58723456e-07 3.31672541e-07
 2.92121390e+00 6.68282644e-07 3.47465971e-07
 2.94617921e+00 6.78238469e-07 3.65830134e-07
 2.97114581e+00 6.88172596e-07 3.83020519e-07
 2.99611235e+00 6.98368783e-07 3.99144892e-07
 3.02107886e+00 7.08422912e-07 4.17183463e-07
 3.04604403e+00 7.19001174e-07 4.35151509e-07
 3.07100914e+00 7.30389612e-07 4.57649943e-07
 3.09597290e+00 7.41947873e-07 4.83137446e-07
