!
!  Ascii export file generated by ESP.EXE Version 7.0
!  ELECTROSTATIC PROBE data system (HIDEN ANALYTICAL)
!
!
!  2201 Data points.
!
-2,57E-05;1,2893
-2,52E-05;1,2961
-2,44E-05;1,2994
-2,42E-05;1,2994
-2,35E-05;1,2994
-2,37E-05;1,3028
-2,35E-05;1,2994
-2,33E-05;1,2994
-2,33E-05;1,2994
-2,29E-05;1,3028
-2,33E-05;1,3028
-2,31E-05;1,3028
-2,29E-05;1,3028
-2,29E-05;1,3028
-2,27E-05;1,3028
-2,29E-05;1,3028
-2,29E-05;1,3028
-2,29E-05;1,3028
-2,25E-05;1,3028
-2,29E-05;1,3028
-2,27E-05;1,3028
-2,27E-05;1,3028
-2,23E-05;1,3028
-2,25E-05;1,3028
-2,27E-05;1,3028
-2,25E-05;1,3028
-2,23E-05;1,3028
-2,29E-05;1,3028
-2,25E-05;1,3028
-2,23E-05;1,3028
-2,27E-05;1,3028
-2,25E-05;1,3028
-2,23E-05;1,3028
-2,31E-05;1,2893
-2,23E-05;1,3028
-2,27E-05;1,3028
-2,23E-05;1,3028
-2,25E-05;1,3028
-2,29E-05;1,3028
-2,25E-05;1,3028
-2,23E-05;1,3028
-2,23E-05;1,3028
-2,23E-05;1,3028
-2,23E-05;1,3062
-2,21E-05;1,3028
-2,19E-05;1,3028
-2,23E-05;1,3028
-2,23E-05;1,3028
-2,21E-05;1,3028
-2,21E-05;1,3028
-2,23E-05;1,3028
-2,21E-05;1,3028
-2,21E-05;1,3028
-2,19E-05;1,3028
-2,21E-05;1,3028
-2,21E-05;1,3028
-2,23E-05;1,3028
-2,19E-05;1,3062
-2,18E-05;1,3062
-2,21E-05;1,3028
-2,21E-05;1,3062
-2,21E-05;1,3028
-2,19E-05;1,3028
-2,19E-05;1,3028
-2,18E-05;1,3028
-2,19E-05;1,3028
-2,18E-05;1,3062
-2,19E-05;1,3062
-2,19E-05;1,3028
-2,21E-05;1,3062
-2,18E-05;1,3062
-2,21E-05;1,3062
-2,19E-05;1,3028
-2,19E-05;1,3062
-2,16E-05;1,3062
-2,16E-05;1,3062
-2,18E-05;1,3028
-2,19E-05;1,3062
-2,19E-05;1,3062
-2,18E-05;1,3028
-2,19E-05;1,3062
-2,19E-05;1,3028
-2,16E-05;1,3062
-2,16E-05;1,3062
-2,16E-05;1,3028
-2,16E-05;1,3062
-2,19E-05;1,3062
-2,18E-05;1,3062
-2,16E-05;1,3028
-2,18E-05;1,3028
-2,16E-05;1,3062
-2,16E-05;1,3062
-2,16E-05;1,3028
-2,14E-05;1,3062
-2,16E-05;1,3062
-2,16E-05;1,3028
-2,18E-05;1,3028
-2,19E-05;1,2994
-2,18E-05;1,3062
-2,14E-05;1,3062
-2,16E-05;1,3062
-2,14E-05;1,3062
-2,14E-05;1,3062
-2,18E-05;1,3028
-2,14E-05;1,3062
-2,14E-05;1,3028
-2,14E-05;1,3062
-2,18E-05;1,3062
-2,12E-05;1,3062
-2,12E-05;1,3062
-2,12E-05;1,3062
-2,12E-05;1,3062
-2,14E-05;1,3062
-2,14E-05;1,3062
-2,14E-05;1,3062
-2,12E-05;1,3062
-2,14E-05;1,3062
-2,14E-05;1,3062
-2,12E-05;1,3062
-2,12E-05;1,3062
-2,14E-05;1,3062
-2,14E-05;1,3062
-2,12E-05;1,3062
-2,12E-05;1,3062
-2,12E-05;1,3062
-2,1E-05;1,3062
-2,12E-05;1,3062
-2,12E-05;1,3062
-2,1E-05;1,3062
-2,1E-05;1,3028
-2,12E-05;1,3062
-2,12E-05;1,3062
-2,1E-05;1,3062
-2,1E-05;1,3062
-2,12E-05;1,3062
-2,1E-05;1,3062
-2,1E-05;1,3062
-2,12E-05;1,3062
-2,08E-05;1,3062
-2,08E-05;1,3062
-2,1E-05;1,3062
-2,08E-05;1,3062
-2,1E-05;1,3062
-2,1E-05;1,3062
-2,1E-05;1,3062
-2,1E-05;1,3062
-2,14E-05;1,3062
-2,08E-05;1,3062
-2,08E-05;1,3062
-2,08E-05;1,3062
-2,1E-05;1,3062
-2,1E-05;1,3062
-2,1E-05;1,3062
-2,1E-05;1,3062
-2,08E-05;1,3062
-2,1E-05;1,3096
-2,08E-05;1,3062
-2,08E-05;1,3062
-2,1E-05;1,3062
-2,08E-05;1,3062
-2,1E-05;1,3062
-2,14E-05;1,2994
-2,08E-05;1,3096
-2,08E-05;1,3062
-2,06E-05;1,3062
-2,1E-05;1,3062
-2,1E-05;1,3062
-2,08E-05;1,3062
-2,08E-05;1,3062
-2,08E-05;1,3062
-2,04E-05;1,3062
-2,06E-05;1,3062
-2,06E-05;1,3062
-2,06E-05;1,3096
-2,06E-05;1,3062
-2,06E-05;1,3062
