 1.24306455e+00 9.83881349e-07 -7.57575495e-07
 1.26800770e+00 9.66643744e-07 -7.16106362e-07
 1.29295215e+00 9.48566095e-07 -6.74113295e-07
 1.31789784e+00 9.28919769e-07 -6.20136031e-07
 1.34284350e+00 9.09155851e-07 -5.52000751e-07
 1.36779042e+00 8.88200867e-07 -4.69621422e-07
 1.39273606e+00 8.67143446e-07 -3.74616157e-07
 1.41768296e+00 8.45989955e-07 -2.68465813e-07
 1.44263115e+00 8.23683842e-07 -1.56864607e-07
 1.46760944e+00 8.04791281e-07 -6.44628318e-08
 1.49259183e+00 7.95380253e-07 -1.61975865e-08
 1.51757557e+00 7.89967825e-07 1.15587704e-08
 1.54256062e+00 7.87587573e-07 2.57649799e-08
 1.56754568e+00 7.85975029e-07 2.67788751e-08
 1.59253201e+00 7.84449915e-07 2.59859707e-08
 1.61751966e+00 7.83416453e-07 2.23518653e-08
 1.64250862e+00 7.83676296e-07 1.49373932e-08
 1.66749757e+00 7.84893546e-07 7.13703753e-09
 1.69248784e+00 7.85291037e-07 -1.18023661e-09
 1.71747805e+00 7.85949927e-07 -7.45330902e-09
 1.74246827e+00 7.87559484e-07 -1.49145703e-08
 1.76745846e+00 7.88109073e-07 -2.17671509e-08
 1.79244607e+00 7.88810251e-07 -2.80589090e-08
 1.81743371e+00 7.90007422e-07 -3.32135388e-08
 1.84242002e+00 7.91355917e-07 -3.74629449e-08
 1.86740764e+00 7.92155314e-07 -3.88023366e-08
 1.89239528e+00 7.93706229e-07 -4.03638695e-08
 1.91738284e+00 7.95412140e-07 -3.81877530e-08
 1.94237169e+00 7.96141871e-07 -3.82778943e-08
 1.96735926e+00 7.97556162e-07 -3.91562596e-08
 1.99234428e+00 7.98386909e-07 -3.50565988e-08
 2.01732926e+00 7.98446007e-07 -3.11841046e-08
 2.04231425e+00 7.99548738e-07 -2.23955985e-08
 2.06729924e+00 8.00969869e-07 -1.11616602e-08
 2.09228422e+00 8.01238080e-07 2.16051678e-10
 2.11727182e+00 7.99449940e-07 7.12555665e-10
 2.14225942e+00 7.98015300e-07 -3.49961098e-10
 2.16724698e+00 7.95996843e-07 8.75575804e-10
 2.19223581e+00 7.93541492e-07 1.90501047e-09
 2.21722464e+00 7.91361691e-07 2.92968390e-10
